x,y,SNOW_ON_GROUND,TOTAL_RAIN,HEATING_DEGREE_DAYS_FLAG,CLIMATE_IDENTIFIER,LOCAL_MONTH,MAX_TEMPERATURE,MAX_TEMPERATURE_FLAG,PROVINCE_CODE,ID,SPEED_MAX_GUST,MAX_REL_HUMIDITY,COOLING_DEGREE_DAYS_FLAG,MAX_REL_HUMIDITY_FLAG,STATION_NAME,DIRECTION_MAX_GUST_FLAG,TOTAL_PRECIPITATION_FLAG,COOLING_DEGREE_DAYS,TOTAL_SNOW,TOTAL_RAIN_FLAG,TOTAL_SNOW_FLAG,MIN_REL_HUMIDITY_FLAG,LOCAL_DATE,MEAN_TEMPERATURE_FLAG,LOCAL_DAY,MIN_REL_HUMIDITY,SNOW_ON_GROUND_FLAG,MEAN_TEMPERATURE,LOCAL_YEAR,HEATING_DEGREE_DAYS,SPEED_MAX_GUST_FLAG,TOTAL_PRECIPITATION,DIRECTION_MAX_GUST,MIN_TEMPERATURE_FLAG,MIN_TEMPERATURE
-117.44722222222222,56.22694444444444,,0,,3075040,7,16,,AB,3075040.2009.7.13,35,99,,,PEACE RIVER A,,,0,0,,,,2009-07-13 00:00:00,,13,65,,13,2009,5,,0,33,,10
-117.44722222222222,56.22694444444444,,0,,3075040,7,17.2,,AB,3075040.2009.7.14,0,91,,,PEACE RIVER A,,T,0,0,T,,,2009-07-14 00:00:00,,14,49,,13.2,2009,4.8,,0,0,,9.1
-117.44722222222222,56.22694444444444,,0,,3075040,7,23.2,,AB,3075040.2009.7.15,0,100,,,PEACE RIVER A,,,0,0,,,,2009-07-15 00:00:00,,15,38,,13.2,2009,4.8,,0,0,,3.1
-117.44722222222222,56.22694444444444,,0,,3075040,7,26.8,,AB,3075040.2009.7.16,39,97,,,PEACE RIVER A,,,0,0,,,,2009-07-16 00:00:00,,16,35,,17.4,2009,0.6,,0,24,,7.9
-117.44722222222222,56.22694444444444,,3,,3075040,7,27.1,,AB,3075040.2009.7.17,39,100,,,PEACE RIVER A,,,0.7,0,,,,2009-07-17 00:00:00,,17,35,,18.7,2009,0,,3,28,,10.2
-117.44722222222222,56.22694444444444,,10.2,,3075040,7,23.9,,AB,3075040.2009.7.18,57,100,,,PEACE RIVER A,,,0,0,,,,2009-07-18 00:00:00,,18,45,,16.6,2009,1.4,,10.2,27,,9.3
-117.44722222222222,56.22694444444444,,9.8,,3075040,7,19.8,,AB,3075040.2009.7.19,37,97,,,PEACE RIVER A,,,0,0,,,,2009-07-19 00:00:00,,19,70,,15.8,2009,2.2,,9.8,30,,11.7
-117.44722222222222,56.22694444444444,,0,,3075040,7,23.9,,AB,3075040.2009.7.20,37,99,,,PEACE RIVER A,,T,0,0,T,,,2009-07-20 00:00:00,,20,47,,16.1,2009,1.9,,0,36,,8.2
-117.44722222222222,56.22694444444444,,0,,3075040,7,27.4,,AB,3075040.2009.7.21,0,100,,,PEACE RIVER A,,,0,0,,,,2009-07-21 00:00:00,,21,38,,17.7,2009,0.3,,0,0,,7.9
-117.44722222222222,56.22694444444444,,0,,3075040,7,24.6,,AB,3075040.2009.7.22,0,93,,,PEACE RIVER A,,,1.6,0,,,,2009-07-22 00:00:00,,22,38,,19.6,2009,0,,0,0,,14.6
-117.44722222222222,56.22694444444444,,0,,3075040,7,27.4,,AB,3075040.2009.7.23,0,89,,,PEACE RIVER A,,,0.8,0,,,,2009-07-23 00:00:00,,23,30,,18.8,2009,0,,0,0,,10.2
-117.44722222222222,56.22694444444444,,0,,3075040,7,29.9,,AB,3075040.2009.7.24,32,88,,,PEACE RIVER A,,,2.8,0,,,,2009-07-24 00:00:00,,24,36,,20.8,2009,0,,0,26,,11.7
-117.44722222222222,56.22694444444444,,0,,3075040,7,27.3,,AB,3075040.2009.7.25,0,86,,,PEACE RIVER A,,,2.5,0,,,,2009-07-25 00:00:00,,25,40,,20.5,2009,0,,0,0,,13.7
-117.44722222222222,56.22694444444444,,0,,3075040,7,27.1,,AB,3075040.2009.7.26,0,81,,,PEACE RIVER A,,,2.1,0,,,,2009-07-26 00:00:00,,26,30,,20.1,2009,0,,0,0,,13.1
-117.44722222222222,56.22694444444444,,0.2,,3075040,7,29,,AB,3075040.2009.7.27,0,89,,,PEACE RIVER A,,,2.1,0,,,,2009-07-27 00:00:00,,27,40,,20.1,2009,0,,0.2,0,,11.1
-117.44722222222222,56.22694444444444,,0,,3075040,7,26.5,,AB,3075040.2009.7.28,0,91,,,PEACE RIVER A,,,0.9,0,,,,2009-07-28 00:00:00,,28,33,,18.9,2009,0,,0,0,,11.3
-117.44722222222222,56.22694444444444,,0,,3075040,7,26.8,,AB,3075040.2009.7.29,0,83,,,PEACE RIVER A,,,0,0,,,,2009-07-29 00:00:00,,29,31,,18,2009,0,,0,0,,9.1
-117.44722222222222,56.22694444444444,,0.8,,3075040,7,24.8,,AB,3075040.2009.7.30,0,84,,,PEACE RIVER A,,,0.2,0,,,,2009-07-30 00:00:00,,30,44,,18.2,2009,0,,0.8,0,,11.6
-117.44722222222222,56.22694444444444,,0,,3075040,7,29.7,,AB,3075040.2009.7.31,0,87,,,PEACE RIVER A,,,0.4,0,,,,2009-07-31 00:00:00,,31,34,,18.4,2009,0,,0,0,,7.1
-117.44722222222222,56.22694444444444,,0,,3075040,8,27.7,,AB,3075040.2009.8.1,0,80,,,PEACE RIVER A,,,3,0,,,,2009-08-01 00:00:00,,1,48,,21,2009,0,,0,0,,14.2
-117.44722222222222,56.22694444444444,,0,,3075040,8,21.7,,AB,3075040.2009.8.2,37,93,,,PEACE RIVER A,,,0,0,,,,2009-08-02 00:00:00,,2,58,,17.9,2009,0.1,,0,31,,14
-117.44722222222222,56.22694444444444,,0,,3075040,8,19.6,,AB,3075040.2009.8.3,0,88,,,PEACE RIVER A,,T,0,0,T,,,2009-08-03 00:00:00,,3,48,,14.5,2009,3.5,,0,0,,9.4
-117.44722222222222,56.22694444444444,,0,,3075040,8,20.1,,AB,3075040.2009.8.4,0,91,,,PEACE RIVER A,,,0,0,,,,2009-08-04 00:00:00,,4,39,,13.3,2009,4.7,,0,0,,6.4
-117.44722222222222,56.22694444444444,,0,,3075040,8,21.1,,AB,3075040.2009.8.5,0,99,,,PEACE RIVER A,,,0,0,,,,2009-08-05 00:00:00,,5,35,,12.1,2009,5.9,,0,0,,3
-117.44722222222222,56.22694444444444,,0,,3075040,8,23.4,,AB,3075040.2009.8.6,0,100,,,PEACE RIVER A,,,0,0,,,,2009-08-06 00:00:00,,6,31,,13.8,2009,4.2,,0,0,,4.2
-117.44722222222222,56.22694444444444,,0,,3075040,8,27,,AB,3075040.2009.8.7,0,95,,,PEACE RIVER A,,,0,0,,,,2009-08-07 00:00:00,,7,31,,16.9,2009,1.1,,0,0,,6.8
-117.44722222222222,56.22694444444444,,0,,3075040,8,28.5,,AB,3075040.2009.8.8,32,91,,,PEACE RIVER A,,,0.1,0,,,,2009-08-08 00:00:00,,8,30,,18.1,2009,0,,0,26,,7.6
-117.44722222222222,56.22694444444444,,0,,3075040,8,26.1,,AB,3075040.2009.8.9,0,99,,,PEACE RIVER A,,,0.2,0,,,,2009-08-09 00:00:00,,9,31,,18.2,2009,0,,0,0,,10.2
-117.44722222222222,56.22694444444444,,1,,3075040,8,23.5,,AB,3075040.2009.8.10,48,96,,,PEACE RIVER A,,,0,0,,,,2009-08-10 00:00:00,,10,34,,15.9,2009,2.1,,1,22,,8.2
-117.44722222222222,56.22694444444444,,0,,3075040,8,22.4,,AB,3075040.2009.8.11,63,95,,,PEACE RIVER A,,,0,0,,,,2009-08-11 00:00:00,,11,28,,14.4,2009,3.6,,0,24,,6.4
-117.44722222222222,56.22694444444444,,3,,3075040,8,14.4,,AB,3075040.2009.8.12,0,97,,,PEACE RIVER A,,,0,0,,,,2009-08-12 00:00:00,,12,69,,8.4,2009,9.6,,3,0,,2.4
-117.44722222222222,56.22694444444444,,0.2,,3075040,8,14.3,,AB,3075040.2009.8.13,0,93,,,PEACE RIVER A,,,0,0,,,,2009-08-13 00:00:00,,13,54,,10.6,2009,7.4,,0.2,0,,6.9
-117.44722222222222,56.22694444444444,,0,,3075040,8,19.6,,AB,3075040.2009.8.14,0,100,,,PEACE RIVER A,,,0,0,,,,2009-08-14 00:00:00,,14,34,,10,2009,8,,0,0,,0.3
-117.44722222222222,56.22694444444444,,0,,3075040,8,22.6,,AB,3075040.2009.8.15,39,95,,,PEACE RIVER A,,,0,0,,,,2009-08-15 00:00:00,,15,45,,13.8,2009,4.2,,0,30,,4.9
-117.44722222222222,56.22694444444444,,0,,3075040,8,25.1,,AB,3075040.2009.8.16,0,93,,,PEACE RIVER A,,,0,0,,,,2009-08-16 00:00:00,,16,33,,16.9,2009,1.1,,0,0,,8.7
-117.44722222222222,56.22694444444444,,0,,3075040,8,26.5,,AB,3075040.2009.8.17,41,93,,,PEACE RIVER A,,,0.5,0,,,,2009-08-17 00:00:00,,17,36,,18.5,2009,0,,0,26,,10.5
-117.44722222222222,56.22694444444444,,2.6,,3075040,8,23.7,,AB,3075040.2009.8.18,37,92,,,PEACE RIVER A,,,0.6,0,,,,2009-08-18 00:00:00,,18,39,,18.6,2009,0,,2.6,33,,13.5
-117.44722222222222,56.22694444444444,,0,,3075040,8,24.5,,AB,3075040.2009.8.19,0,99,,,PEACE RIVER A,,,0,0,,,,2009-08-19 00:00:00,,19,36,,15.9,2009,2.1,,0,0,,7.2
-117.44722222222222,56.22694444444444,,0,,3075040,8,27.1,,AB,3075040.2009.8.20,37,96,,,PEACE RIVER A,,,0.3,0,,,,2009-08-20 00:00:00,,20,34,,18.3,2009,0,,0,12,,9.4
-117.44722222222222,56.22694444444444,,4.2,,3075040,8,23.8,,AB,3075040.2009.8.21,56,100,,,PEACE RIVER A,,,0.7,0,,,,2009-08-21 00:00:00,,21,51,,18.7,2009,0,,4.2,22,,13.5
-117.44722222222222,56.22694444444444,,0,,3075040,8,21.5,,AB,3075040.2009.8.22,56,100,,,PEACE RIVER A,,,0,0,,,,2009-08-22 00:00:00,,22,32,,15.2,2009,2.8,,0,24,,8.9
-117.44722222222222,56.22694444444444,,0,,3075040,8,19.7,,AB,3075040.2009.8.23,0,82,,,PEACE RIVER A,,,0,0,,,,2009-08-23 00:00:00,,23,34,,12.6,2009,5.4,,0,0,,5.4
-117.44722222222222,56.22694444444444,,0,,3075040,8,21.3,,AB,3075040.2009.8.24,0,97,,,PEACE RIVER A,,,0,0,,,,2009-08-24 00:00:00,,24,34,,12.6,2009,5.4,,0,0,,3.9
-117.44722222222222,56.22694444444444,,1.2,,3075040,8,19.3,,AB,3075040.2009.8.25,39,92,,,PEACE RIVER A,,,0,0,,,,2009-08-25 00:00:00,,25,46,,14,2009,4,,1.2,26,,8.6
-117.44722222222222,56.22694444444444,,0,,3075040,8,22.1,,AB,3075040.2009.8.26,0,96,,,PEACE RIVER A,,,0,0,,,,2009-08-26 00:00:00,,26,32,,12.7,2009,5.3,,0,0,,3.2
-117.44722222222222,56.22694444444444,,0,,3075040,8,24,,AB,3075040.2009.8.27,0,89,,,PEACE RIVER A,,,0,0,,,,2009-08-27 00:00:00,,27,26,,14,2009,4,,0,0,,3.9
-117.44722222222222,56.22694444444444,,0,,3075040,8,28.8,,AB,3075040.2009.8.28,0,88,,,PEACE RIVER A,,,0,0,,,,2009-08-28 00:00:00,,28,30,,17.3,2009,0.7,,0,0,,5.7
-117.44722222222222,56.22694444444444,,0,,3075040,8,26.6,,AB,3075040.2009.8.29,0,100,,,PEACE RIVER A,,,0,0,,,,2009-08-29 00:00:00,,29,44,,17.6,2009,0.4,,0,0,,8.5
-117.44722222222222,56.22694444444444,,0,,3075040,8,29.2,,AB,3075040.2009.8.30,0,100,,,PEACE RIVER A,,,1.3,0,,,,2009-08-30 00:00:00,,30,24,,19.3,2009,0,,0,0,,9.4
-117.44722222222222,56.22694444444444,,0,,3075040,8,25.1,,AB,3075040.2009.8.31,0,86,,,PEACE RIVER A,,,0,0,,,,2009-08-31 00:00:00,,31,40,,17.6,2009,0.4,,0,0,,10.1
-117.44722222222222,56.22694444444444,,0,,3075040,9,27.4,,AB,3075040.2009.9.1,0,82,,,PEACE RIVER A,,,0.4,0,,,,2009-09-01 00:00:00,,1,30,,18.4,2009,0,,0,0,,9.4
-117.44722222222222,56.22694444444444,,0.6,,3075040,9,22.2,,AB,3075040.2009.9.2,0,99,,,PEACE RIVER A,,,0,0,,,,2009-09-02 00:00:00,,2,64,,16.9,2009,1.1,,0.6,0,,11.6
-117.44722222222222,56.22694444444444,,0,,3075040,9,27.2,,AB,3075040.2009.9.3,35,100,,,PEACE RIVER A,,,0.1,0,,,,2009-09-03 00:00:00,,3,52,,18.1,2009,0,,0,3,,9
-117.44722222222222,56.22694444444444,,5.2,,3075040,9,19.9,,AB,3075040.2009.9.4,37,100,,,PEACE RIVER A,,,0,0,,,,2009-09-04 00:00:00,,4,67,,14.7,2009,3.3,,5.2,26,,9.5
-117.44722222222222,56.22694444444444,,0,,3075040,9,21.5,,AB,3075040.2009.9.5,0,100,,,PEACE RIVER A,,,0,0,,,,2009-09-05 00:00:00,,5,48,,13.7,2009,4.3,,0,0,,5.9
-117.44722222222222,56.22694444444444,,6.6,,3075040,9,19.6,,AB,3075040.2009.9.6,43,100,,,PEACE RIVER A,,,0,0,,,,2009-09-06 00:00:00,,6,68,,14.8,2009,3.2,,6.6,5,,10
-117.44722222222222,56.22694444444444,,4.8,,3075040,9,16.7,,AB,3075040.2009.9.7,56,100,,,PEACE RIVER A,,,0,0,,,,2009-09-07 00:00:00,,7,59,,11.8,2009,6.2,,4.8,25,,6.9
-117.44722222222222,56.22694444444444,,9.8,,3075040,9,12,,AB,3075040.2009.9.8,54,97,,,PEACE RIVER A,,,0,0,,,,2009-09-08 00:00:00,,8,89,,10.6,2009,7.4,,9.8,28,,9.2
-117.44722222222222,56.22694444444444,,4.2,,3075040,9,14.4,,AB,3075040.2009.9.9,0,100,,,PEACE RIVER A,,,0,0,,,,2009-09-09 00:00:00,,9,63,,8.4,2009,9.6,,4.2,0,,2.4
-117.44722222222222,56.22694444444444,,0,,3075040,9,19.5,,AB,3075040.2009.9.10,0,100,,,PEACE RIVER A,,T,0,0,T,,,2009-09-10 00:00:00,,10,51,,14.1,2009,3.9,,0,0,,8.7
-117.44722222222222,56.22694444444444,,0,,3075040,9,25.4,,AB,3075040.2009.9.11,0,92,,,PEACE RIVER A,,,0,0,,,,2009-09-11 00:00:00,,11,43,,16.1,2009,1.9,,0,0,,6.8
-117.44722222222222,56.22694444444444,,0,,3075040,9,26,,AB,3075040.2009.9.12,0,95,,,PEACE RIVER A,,,0,0,,,,2009-09-12 00:00:00,,12,38,,16.5,2009,1.5,,0,0,,6.9
-117.44722222222222,56.22694444444444,,0,,3075040,9,26.5,,AB,3075040.2009.9.13,0,97,,,PEACE RIVER A,,,0,0,,,,2009-09-13 00:00:00,,13,42,,16.8,2009,1.2,,0,0,,7.1
-117.44722222222222,56.22694444444444,,0,,3075040,9,25.5,,AB,3075040.2009.9.14,0,93,,,PEACE RIVER A,,,0,0,,,,2009-09-14 00:00:00,,14,36,,16.3,2009,1.7,,0,0,,7
-117.44722222222222,56.22694444444444,,0,,3075040,9,23,,AB,3075040.2009.9.15,0,95,,,PEACE RIVER A,,,0,0,,,,2009-09-15 00:00:00,,15,43,,15.3,2009,2.7,,0,0,,7.5
-117.44722222222222,56.22694444444444,,0,,3075040,9,24.6,,AB,3075040.2009.9.16,37,96,,,PEACE RIVER A,,,0,0,,,,2009-09-16 00:00:00,,16,50,,16.9,2009,1.1,,0,9,,9.1
-117.44722222222222,56.22694444444444,,0,,3075040,9,19.2,,AB,3075040.2009.9.17,33,91,,,PEACE RIVER A,,T,0,0,T,,,2009-09-17 00:00:00,,17,33,,11.6,2009,6.4,,0,26,,4
-117.44722222222222,56.22694444444444,,0,,3075040,9,23.6,,AB,3075040.2009.9.18,56,89,,,PEACE RIVER A,,,0,0,,,,2009-09-18 00:00:00,,18,33,,13.4,2009,4.6,,0,23,,3.1
-117.44722222222222,56.22694444444444,,1,,3075040,9,17.6,,AB,3075040.2009.9.19,50,80,,,PEACE RIVER A,,,0,0,,,,2009-09-19 00:00:00,,19,38,,12.6,2009,5.4,,1,26,,7.5
-117.44722222222222,56.22694444444444,,0.4,,3075040,9,17,,AB,3075040.2009.9.20,37,73,,,PEACE RIVER A,,,0,0,,,,2009-09-20 00:00:00,,20,37,,10.7,2009,7.3,,0.4,27,,4.3
-117.44722222222222,56.22694444444444,,1.4,,3075040,9,18.4,,AB,3075040.2009.9.21,59,88,,,PEACE RIVER A,,,0,0,,,,2009-09-21 00:00:00,,21,46,,10.9,2009,7.1,,1.4,26,,3.4
-117.44722222222222,56.22694444444444,,0,,3075040,9,26.2,,AB,3075040.2009.9.22,65,88,,,PEACE RIVER A,,,0,0,,,,2009-09-22 00:00:00,,22,32,,17.1,2009,0.9,,0,24,,8
-117.44722222222222,56.22694444444444,,0,,3075040,9,27.8,,AB,3075040.2009.9.23,0,88,,,PEACE RIVER A,,,0,0,,,,2009-09-23 00:00:00,,23,31,,17,2009,1,,0,0,,6.2
-117.44722222222222,56.22694444444444,,0,,3075040,9,19.6,,AB,3075040.2009.9.24,56,83,,,PEACE RIVER A,,,0,0,,,,2009-09-24 00:00:00,,24,29,,14,2009,4,,0,24,,8.4
-117.44722222222222,56.22694444444444,,0,,3075040,9,20.2,,AB,3075040.2009.9.25,63,81,,,PEACE RIVER A,,,0,0,,,,2009-09-25 00:00:00,,25,24,,10.9,2009,7.1,,0,24,,1.5
-117.44722222222222,56.22694444444444,,1,,3075040,9,13.8,,AB,3075040.2009.9.26,65,,,,PEACE RIVER A,,,0,0,,,,2009-09-26 00:00:00,,26,,,9.6,2009,8.4,,1,26,,5.3
-117.44722222222222,56.22694444444444,,0,,3075040,9,13.1,,AB,3075040.2009.9.27,0,69,,,PEACE RIVER A,,,0,0,,,,2009-09-27 00:00:00,,27,38,,7.8,2009,10.2,,0,0,,2.5
-117.44722222222222,56.22694444444444,,0,,3075040,9,15.3,,AB,3075040.2009.9.28,52,73,,,PEACE RIVER A,,,0,0,,,,2009-09-28 00:00:00,,28,29,,9.8,2009,8.2,,0,9,,4.2
-117.44722222222222,56.22694444444444,,0.2,,3075040,9,10.5,,AB,3075040.2009.9.29,37,88,,,PEACE RIVER A,,,0,0,,,,2009-09-29 00:00:00,,29,63,,6.2,2009,11.8,,0.2,26,,1.8
-117.44722222222222,56.22694444444444,,0.2,,3075040,9,9.2,,AB,3075040.2009.9.30,0,92,,,PEACE RIVER A,,,0,0.8,,,,2009-09-30 00:00:00,,30,50,,5,2009,13,,1,0,,0.7
-117.44722222222222,56.22694444444444,,0,,3075040,10,13.9,,AB,3075040.2009.10.1,0,83,,,PEACE RIVER A,,,0,0,,,,2009-10-01 00:00:00,,1,38,,6.3,2009,11.7,,0,0,,-1.4
-117.44722222222222,56.22694444444444,,0,,3075040,10,7.3,,AB,3075040.2009.10.2,0,86,,,PEACE RIVER A,,,0,0,,,,2009-10-02 00:00:00,,2,67,,2.4,2009,15.6,,0,0,,-2.5
-117.44722222222222,56.22694444444444,,0,,3075040,10,9,,AB,3075040.2009.10.3,0,85,,,PEACE RIVER A,,,0,0,,,,2009-10-03 00:00:00,,3,60,,5.7,2009,12.3,,0,0,,2.3
-117.44722222222222,56.22694444444444,,0,,3075040,10,6.3,,AB,3075040.2009.10.4,0,89,,,PEACE RIVER A,,,0,0,,,,2009-10-04 00:00:00,,4,56,,0.3,2009,17.7,,0,0,,-5.8
-117.44722222222222,56.22694444444444,,0,,3075040,10,9.5,,AB,3075040.2009.10.5,0,89,,,PEACE RIVER A,,T,0,0,T,,,2009-10-05 00:00:00,,5,47,,0.8,2009,17.2,,0,0,,-8
-117.44722222222222,56.22694444444444,,7,,3075040,10,7.2,,AB,3075040.2009.10.6,37,87,,,PEACE RIVER A,,,0,0,,T,,2009-10-06 00:00:00,,6,72,,4.2,2009,13.8,,7,35,,1.2
-117.44722222222222,56.22694444444444,0,0,,3075040,10,3.9,,AB,3075040.2009.10.7,0,86,,,PEACE RIVER A,,,0,0.4,,,,2009-10-07 00:00:00,,7,47,T,0.4,2009,17.6,,0.4,0,,-3.1
-117.44722222222222,56.22694444444444,1,0,,3075040,10,-3,,AB,3075040.2009.10.8,37,83,,,PEACE RIVER A,,,0,0.6,,,,2009-10-08 00:00:00,,8,47,,-4.7,2009,22.7,,0.6,36,,-6.4
-117.44722222222222,56.22694444444444,0,0,,3075040,10,-1.3,,AB,3075040.2009.10.9,0,75,,,PEACE RIVER A,,,0,0.4,,,,2009-10-09 00:00:00,,9,49,T,-3.4,2009,21.4,,0.2,0,,-5.5
-117.44722222222222,56.22694444444444,0,0,,3075040,10,-4.7,,AB,3075040.2009.10.10,0,,,,PEACE RIVER A,,T,0,0,,T,,2009-10-10 00:00:00,,10,,T,-5.7,2009,23.7,,0,0,,-6.6
-117.44722222222222,56.22694444444444,0,0,,3075040,10,-3.9,,AB,3075040.2009.10.11,0,80,,,PEACE RIVER A,,T,0,0,,T,,2009-10-11 00:00:00,,11,50,T,-5.8,2009,23.8,,0,0,,-7.7
-117.44722222222222,56.22694444444444,0,0.9,,3075040,10,-3.6,,AB,3075040.2009.10.12,0,83,,,PEACE RIVER A,,,0,3,,,,2009-10-12 00:00:00,,12,62,T,-6.2,2009,24.2,,2.9,0,,-8.7
-117.44722222222222,56.22694444444444,3,0,,3075040,10,-1.8,,AB,3075040.2009.10.13,32,81,,,PEACE RIVER A,,,0,0,,,,2009-10-13 00:00:00,,13,62,,-5.8,2009,23.8,,0,4,,-9.7
-117.44722222222222,56.22694444444444,2,0,,3075040,10,-1.2,,AB,3075040.2009.10.14,0,78,,,PEACE RIVER A,,,0,0.4,,,,2009-10-14 00:00:00,,14,66,,-3.3,2009,21.3,,0.2,0,,-5.4
-117.44722222222222,56.22694444444444,2,0,,3075040,10,4.2,,AB,3075040.2009.10.15,0,84,,,PEACE RIVER A,,,0,0,,,,2009-10-15 00:00:00,,15,62,,0.3,2009,17.7,,0,0,,-3.7
-117.44722222222222,56.22694444444444,,0,,3075040,10,10.2,,AB,3075040.2009.10.16,50,92,,,PEACE RIVER A,,,0,0,,,,2009-10-16 00:00:00,,16,53,,2.2,2009,15.8,,0,22,,-5.9
-117.44722222222222,56.22694444444444,,0,,3075040,10,12.8,,AB,3075040.2009.10.17,46,75,,,PEACE RIVER A,,,0,0,,,,2009-10-17 00:00:00,,17,40,,6.7,2009,11.3,,0,28,,0.5
-117.44722222222222,56.22694444444444,,0,,3075040,10,9.3,,AB,3075040.2009.10.18,0,76,,,PEACE RIVER A,,,0,0,,,,2009-10-18 00:00:00,,18,51,,2.7,2009,15.3,,0,0,,-4
-117.44722222222222,56.22694444444444,,2.4,,3075040,10,6.7,,AB,3075040.2009.10.19,0,86,,,PEACE RIVER A,,,0,0,,,,2009-10-19 00:00:00,,19,74,,3.1,2009,14.9,,2.4,0,,-0.6
-117.44722222222222,56.22694444444444,,0,,3075040,10,3.7,,AB,3075040.2009.10.20,0,87,,,PEACE RIVER A,,,0,0,,,,2009-10-20 00:00:00,,20,72,,1.3,2009,16.7,,0,0,,-1.1
-117.44722222222222,56.22694444444444,,1,,3075040,10,7,,AB,3075040.2009.10.21,0,85,,,PEACE RIVER A,,,0,0,,,,2009-10-21 00:00:00,,21,61,,2.6,2009,15.4,,1,0,,-1.9
-117.44722222222222,56.22694444444444,,1,,3075040,10,9.9,,AB,3075040.2009.10.22,33,87,,,PEACE RIVER A,,,0,0,,,,2009-10-22 00:00:00,,22,55,,4.6,2009,13.4,,1,26,,-0.7
-117.44722222222222,56.22694444444444,,3.2,,3075040,10,7.7,,AB,3075040.2009.10.23,0,80,,,PEACE RIVER A,,,0,0,,,,2009-10-23 00:00:00,,23,68,,3.4,2009,14.6,,3.2,0,,-1
-117.44722222222222,56.22694444444444,,1.2,,3075040,10,9.4,,AB,3075040.2009.10.24,37,82,,,PEACE RIVER A,,,0,0,,,,2009-10-24 00:00:00,,24,44,,5.4,2009,12.6,,1.2,26,,1.4
-117.44722222222222,56.22694444444444,,0.4,,3075040,10,8.2,,AB,3075040.2009.10.25,35,71,,,PEACE RIVER A,,,0,0,,,,2009-10-25 00:00:00,,25,44,,2.7,2009,15.3,,0.4,26,,-2.8
-117.44722222222222,56.22694444444444,,0,,3075040,10,8.8,,AB,3075040.2009.10.26,0,76,,,PEACE RIVER A,,T,0,0,T,,,2009-10-26 00:00:00,,26,53,,3.3,2009,14.7,,0,0,,-2.3
-117.44722222222222,56.22694444444444,0,0,,3075040,10,4.1,,AB,3075040.2009.10.27,0,81,,,PEACE RIVER A,,,0,0.2,,,,2009-10-27 00:00:00,,27,61,T,0.5,2009,17.5,,0.2,0,,-3.2
-117.44722222222222,56.22694444444444,0,0,,3075040,10,3.3,,AB,3075040.2009.10.28,0,84,,,PEACE RIVER A,,,0,0.8,,,,2009-10-28 00:00:00,,28,70,T,0.2,2009,17.8,,0.6,0,,-2.9
-117.44722222222222,56.22694444444444,2,0,,3075040,10,1.6,,AB,3075040.2009.10.29,0,86,,,PEACE RIVER A,,,0,4.6,,,,2009-10-29 00:00:00,,29,69,,-1.2,2009,19.2,,3,0,,-3.9
-117.44722222222222,56.22694444444444,4,0,,3075040,10,0.2,,AB,3075040.2009.10.30,0,84,,,PEACE RIVER A,,,0,10,,,,2009-10-30 00:00:00,,30,76,,-0.3,2009,18.3,,8.4,0,,-0.8
-117.44722222222222,56.22694444444444,9,10.4,,3075040,10,5,,AB,3075040.2009.10.31,63,85,,,PEACE RIVER A,,,0,1.6,,,,2009-10-31 00:00:00,,31,59,,1.8,2009,16.2,,11.4,26,,-1.5
-117.44722222222222,56.22694444444444,5,0,,3075040,11,-1.4,,AB,3075040.2009.11.1,33,73,,,PEACE RIVER A,,,0,0,,,,2009-11-01 00:00:00,,1,56,,-5.8,2009,23.8,,0,29,,-10.2
-117.44722222222222,56.22694444444444,6,0,,3075040,11,0,,AB,3075040.2009.11.2,0,82,,,PEACE RIVER A,,,0,1.6,,,,2009-11-02 00:00:00,,2,70,,-3.8,2009,21.8,,1.4,0,,-7.5
-117.44722222222222,56.22694444444444,6,0,,3075040,11,-0.7,,AB,3075040.2009.11.3,0,82,,,PEACE RIVER A,,T,0,0,,T,,2009-11-03 00:00:00,,3,75,,-4.5,2009,22.5,,0,0,,-8.3
-117.44722222222222,56.22694444444444,6,0,,3075040,11,0.7,,AB,3075040.2009.11.4,0,78,,,PEACE RIVER A,,,0,0,,,,2009-11-04 00:00:00,,4,61,,-5.6,2009,23.6,,0,0,,-11.8
-117.44722222222222,56.22694444444444,6,0,,3075040,11,5.4,,AB,3075040.2009.11.5,0,76,,,PEACE RIVER A,,,0,0,,,,2009-11-05 00:00:00,,5,57,,0.1,2009,17.9,,0,0,,-5.3
-117.44722222222222,56.22694444444444,5,0,,3075040,11,5.3,,AB,3075040.2009.11.6,46,74,,,PEACE RIVER A,,,0,0,,,,2009-11-06 00:00:00,,6,55,,0.8,2009,17.2,,0,22,,-3.8
-117.44722222222222,56.22694444444444,5,0,,3075040,11,3.3,,AB,3075040.2009.11.7,50,68,,,PEACE RIVER A,,,0,0,,,,2009-11-07 00:00:00,,7,51,,-0.3,2009,18.3,,0,22,,-3.9
-117.44722222222222,56.22694444444444,5,0,,3075040,11,3,,AB,3075040.2009.11.8,33,69,,,PEACE RIVER A,,,0,0,,,,2009-11-08 00:00:00,,8,55,,-1.2,2009,19.2,,0,23,,-5.4
-117.44722222222222,56.22694444444444,5,0,,3075040,11,4,,AB,3075040.2009.11.9,0,70,,,PEACE RIVER A,,,0,0,,,,2009-11-09 00:00:00,,9,47,,-2.3,2009,20.3,,0,0,,-8.5
