x,y,MAX_TEMPERATURE,MIN_REL_HUMIDITY,TOTAL_PRECIPITATION,COOLING_DEGREE_DAYS,ID,TOTAL_PRECIPITATION_FLAG,MEAN_TEMPERATURE,LOCAL_MONTH,TOTAL_RAIN_FLAG,MAX_REL_HUMIDITY,LOCAL_DATE,MAX_TEMPERATURE_FLAG,PROVINCE_CODE,DIRECTION_MAX_GUST_FLAG,SPEED_MAX_GUST_FLAG,MAX_REL_HUMIDITY_FLAG,LOCAL_YEAR,HEATING_DEGREE_DAYS_FLAG,CLIMATE_IDENTIFIER,TOTAL_SNOW_FLAG,MIN_TEMPERATURE,HEATING_DEGREE_DAYS,MIN_REL_HUMIDITY_FLAG,SPEED_MAX_GUST,MEAN_TEMPERATURE_FLAG,STATION_NAME,COOLING_DEGREE_DAYS_FLAG,SNOW_ON_GROUND,TOTAL_SNOW,MIN_TEMPERATURE_FLAG,LOCAL_DAY,SNOW_ON_GROUND_FLAG,TOTAL_RAIN,DIRECTION_MAX_GUST
-112.02361111111111,54.76888888888889,25.5,38,0,0.7,3063686.2010.7.9,,18.7,7,M,92,2010-07-09 00:00:00,,AB,,,,2010,,3063686,M,11.9,0,,0,,LAC LA BICHE CLIMATE,,,,,9,,,0
-112.02361111111111,54.76888888888889,20.9,44,0,0,3063686.2010.7.10,,16.1,7,M,87,2010-07-10 00:00:00,,AB,,,,2010,,3063686,M,11.3,1.9,,0,,LAC LA BICHE CLIMATE,,,,,10,,,0
-112.02361111111111,54.76888888888889,23.7,41,0,0,3063686.2010.7.11,,15.8,7,M,97,2010-07-11 00:00:00,,AB,,,,2010,,3063686,M,7.9,2.2,,39,,LAC LA BICHE CLIMATE,,,,,11,,,18
-112.02361111111111,54.76888888888889,20.8,65,59,0,3063686.2010.7.12,,16.7,7,M,97,2010-07-12 00:00:00,,AB,,,,2010,,3063686,M,12.5,1.3,,41,,LAC LA BICHE CLIMATE,,,,,12,,,31
-112.02361111111111,54.76888888888889,20.6,67,3.4,0,3063686.2010.7.13,,16.8,7,M,98,2010-07-13 00:00:00,,AB,,,,2010,,3063686,M,13,1.2,,39,,LAC LA BICHE CLIMATE,,,,,13,,,6
-112.02361111111111,54.76888888888889,23.1,58,0,0,3063686.2010.7.14,,17.4,7,M,97,2010-07-14 00:00:00,,AB,,,,2010,,3063686,M,11.6,0.6,,0,,LAC LA BICHE CLIMATE,,,,,14,,,0
-112.02361111111111,54.76888888888889,25.7,31,3.3,1.2,3063686.2010.7.15,,19.2,7,M,94,2010-07-15 00:00:00,,AB,,,,2010,,3063686,M,12.7,0,,50,,LAC LA BICHE CLIMATE,,,,,15,,,27
-112.02361111111111,54.76888888888889,17.8,58,0.6,0,3063686.2010.7.16,,13.8,7,M,95,2010-07-16 00:00:00,,AB,,,,2010,,3063686,M,9.8,4.2,,0,,LAC LA BICHE CLIMATE,,,,,16,,,0
-112.02361111111111,54.76888888888889,19.7,53,0,0,3063686.2010.7.17,,15.3,7,M,93,2010-07-17 00:00:00,,AB,,,,2010,,3063686,M,10.9,2.7,,35,,LAC LA BICHE CLIMATE,,,,,17,,,30
-112.02361111111111,54.76888888888889,23,39,0,0,3063686.2010.7.18,,14.7,7,M,99,2010-07-18 00:00:00,,AB,,,,2010,,3063686,M,6.4,3.3,,0,,LAC LA BICHE CLIMATE,,,,,18,,,0
-112.02361111111111,54.76888888888889,21.1,46,1,0,3063686.2010.7.19,,15.4,7,M,97,2010-07-19 00:00:00,,AB,,,,2010,,3063686,M,9.7,2.6,,0,,LAC LA BICHE CLIMATE,,,,,19,,,0
-112.02361111111111,54.76888888888889,22,43,0,0,3063686.2010.7.20,,15.6,7,M,99,2010-07-20 00:00:00,,AB,,,,2010,,3063686,M,9.1,2.4,,0,,LAC LA BICHE CLIMATE,,,,,20,,,0
-112.02361111111111,54.76888888888889,23.7,43,12.5,0,3063686.2010.7.21,,16.6,7,M,98,2010-07-21 00:00:00,,AB,,,,2010,,3063686,M,9.4,1.4,,39,,LAC LA BICHE CLIMATE,,,,,21,,,16
-112.02361111111111,54.76888888888889,25.4,38,0,0,3063686.2010.7.22,,18,7,M,97,2010-07-22 00:00:00,,AB,,,,2010,,3063686,M,10.5,0,,32,,LAC LA BICHE CLIMATE,,,,,22,,,5
-112.02361111111111,54.76888888888889,25.2,47,0,0,3063686.2010.7.23,,17.9,7,M,97,2010-07-23 00:00:00,,AB,,,,2010,,3063686,M,10.5,0.1,,0,,LAC LA BICHE CLIMATE,,,,,23,,,0
-112.02361111111111,54.76888888888889,27.5,38,10,1.8,3063686.2010.7.24,,19.8,7,M,97,2010-07-24 00:00:00,,AB,,,,2010,,3063686,M,12,0,,52,,LAC LA BICHE CLIMATE,,,,,24,,,28
-112.02361111111111,54.76888888888889,22.5,33,0,0,3063686.2010.7.25,,16.4,7,M,96,2010-07-25 00:00:00,,AB,,,,2010,,3063686,M,10.3,1.6,,0,,LAC LA BICHE CLIMATE,,,,,25,,,0
-112.02361111111111,54.76888888888889,19.7,56,1.2,0,3063686.2010.7.26,,14.6,7,M,92,2010-07-26 00:00:00,,AB,,,,2010,,3063686,M,9.4,3.4,,50,,LAC LA BICHE CLIMATE,,,,,26,,,32
-112.02361111111111,54.76888888888889,22.4,39,0,0,3063686.2010.7.27,,16,7,M,95,2010-07-27 00:00:00,,AB,,,,2010,,3063686,M,9.6,2,,0,,LAC LA BICHE CLIMATE,,,,,27,,,0
-112.02361111111111,54.76888888888889,24.4,48,0,0,3063686.2010.7.28,,17.1,7,M,98,2010-07-28 00:00:00,,AB,,,,2010,,3063686,M,9.8,0.9,,32,,LAC LA BICHE CLIMATE,,,,,28,,,18
-112.02361111111111,54.76888888888889,27.2,54,0,2.1,3063686.2010.7.29,,20.1,7,M,97,2010-07-29 00:00:00,,AB,,,,2010,,3063686,M,12.9,0,,35,,LAC LA BICHE CLIMATE,,,,,29,,,30
-112.02361111111111,54.76888888888889,24.3,47,2.1,1.6,3063686.2010.7.30,,19.6,7,M,91,2010-07-30 00:00:00,,AB,,,,2010,,3063686,M,14.9,0,,35,,LAC LA BICHE CLIMATE,,,,,30,,,21
-112.02361111111111,54.76888888888889,22.5,57,0,0,3063686.2010.7.31,,17.6,7,M,95,2010-07-31 00:00:00,,AB,,,,2010,,3063686,M,12.7,0.4,,0,,LAC LA BICHE CLIMATE,,,,,31,,,0
-112.02361111111111,54.76888888888889,25.3,39,0,0,3063686.2010.8.1,,17.9,8,M,98,2010-08-01 00:00:00,,AB,,,,2010,,3063686,M,10.4,0.1,,0,,LAC LA BICHE CLIMATE,,,,,1,,,0
-112.02361111111111,54.76888888888889,21.8,53,0,0,3063686.2010.8.2,,17.8,8,M,93,2010-08-02 00:00:00,,AB,,,,2010,,3063686,M,13.8,0.2,,0,,LAC LA BICHE CLIMATE,,,,,2,,,0
-112.02361111111111,54.76888888888889,21.2,31,10.8,0,3063686.2010.8.3,,16.5,8,M,97,2010-08-03 00:00:00,,AB,,,,2010,,3063686,M,11.8,1.5,,0,,LAC LA BICHE CLIMATE,,,,,3,,,0
-112.02361111111111,54.76888888888889,22,47,0,0,3063686.2010.8.4,,15,8,M,92,2010-08-04 00:00:00,,AB,,,,2010,,3063686,M,7.9,3,,0,,LAC LA BICHE CLIMATE,,,,,4,,,0
-112.02361111111111,54.76888888888889,24.9,43,0,0,3063686.2010.8.5,,17.1,8,M,98,2010-08-05 00:00:00,,AB,,,,2010,,3063686,M,9.2,0.9,,0,,LAC LA BICHE CLIMATE,,,,,5,,,0
-112.02361111111111,54.76888888888889,26.7,45,0,1.9,3063686.2010.8.6,,19.9,8,M,97,2010-08-06 00:00:00,,AB,,,,2010,,3063686,M,13,0,,37,,LAC LA BICHE CLIMATE,,,,,6,,,16
-112.02361111111111,54.76888888888889,26,40,0,1.6,3063686.2010.8.7,,19.6,8,M,95,2010-08-07 00:00:00,,AB,,,,2010,,3063686,M,13.2,0,,0,,LAC LA BICHE CLIMATE,,,,,7,,,0
-112.02361111111111,54.76888888888889,24.7,39,0.7,1.1,3063686.2010.8.8,,19.1,8,M,96,2010-08-08 00:00:00,,AB,,,,2010,,3063686,M,13.5,0,,0,,LAC LA BICHE CLIMATE,,,,,8,,,0
-112.02361111111111,54.76888888888889,24.5,39,0,0,3063686.2010.8.9,,16.9,8,M,97,2010-08-09 00:00:00,,AB,,,,2010,,3063686,M,9.3,1.1,,0,,LAC LA BICHE CLIMATE,,,,,9,,,0
-112.02361111111111,54.76888888888889,20.6,69,15.5,0,3063686.2010.8.10,,17.1,8,M,97,2010-08-10 00:00:00,,AB,,,,2010,,3063686,M,13.5,0.9,,0,,LAC LA BICHE CLIMATE,,,,,10,,,0
-112.02361111111111,54.76888888888889,23.3,57,13.5,0,3063686.2010.8.11,,17.7,8,M,99,2010-08-11 00:00:00,,AB,,,,2010,,3063686,M,12,0.3,,65,,LAC LA BICHE CLIMATE,,,,,11,,,21
-112.02361111111111,54.76888888888889,19.4,55,1.4,0,3063686.2010.8.12,,16.6,8,M,96,2010-08-12 00:00:00,,AB,,,,2010,,3063686,M,13.8,1.4,,39,,LAC LA BICHE CLIMATE,,,,,12,,,32
-112.02361111111111,54.76888888888889,20.4,67,20.5,0,3063686.2010.8.13,,16.9,8,M,96,2010-08-13 00:00:00,,AB,,,,2010,,3063686,M,13.4,1.1,,32,,LAC LA BICHE CLIMATE,,,,,13,,,34
-112.02361111111111,54.76888888888889,20.3,44,0,0,3063686.2010.8.14,,15.2,8,M,95,2010-08-14 00:00:00,,AB,,,,2010,,3063686,M,10,2.8,,35,,LAC LA BICHE CLIMATE,,,,,14,,,34
-112.02361111111111,54.76888888888889,21,43,0.2,0,3063686.2010.8.15,,15.2,8,M,97,2010-08-15 00:00:00,,AB,,,,2010,,3063686,M,9.3,2.8,,32,,LAC LA BICHE CLIMATE,,,,,15,,,14
-112.02361111111111,54.76888888888889,19.1,62,6.4,0,3063686.2010.8.16,,14,8,M,97,2010-08-16 00:00:00,,AB,,,,2010,,3063686,M,8.8,4,,0,,LAC LA BICHE CLIMATE,,,,,16,,,0
-112.02361111111111,54.76888888888889,18,44,0.2,0,3063686.2010.8.17,,13.3,8,M,97,2010-08-17 00:00:00,,AB,,,,2010,,3063686,M,8.5,4.7,,0,,LAC LA BICHE CLIMATE,,,,,17,,,0
-112.02361111111111,54.76888888888889,19.1,63,0,0,3063686.2010.8.18,,13.4,8,M,99,2010-08-18 00:00:00,,AB,,,,2010,,3063686,M,7.7,4.6,,32,,LAC LA BICHE CLIMATE,,,,,18,,,18
-112.02361111111111,54.76888888888889,20,40,0,0,3063686.2010.8.19,,14.9,8,M,97,2010-08-19 00:00:00,,AB,,,,2010,,3063686,M,9.7,3.1,,33,,LAC LA BICHE CLIMATE,,,,,19,,,30
-112.02361111111111,54.76888888888889,18.7,43,0,0,3063686.2010.8.20,,13.3,8,M,92,2010-08-20 00:00:00,,AB,,,,2010,,3063686,M,7.9,4.7,,32,,LAC LA BICHE CLIMATE,,,,,20,,,29
-112.02361111111111,54.76888888888889,18.2,47,0,0,3063686.2010.8.21,,12.4,8,M,97,2010-08-21 00:00:00,,AB,,,,2010,,3063686,M,6.5,5.6,,0,,LAC LA BICHE CLIMATE,,,,,21,,,0
-112.02361111111111,54.76888888888889,16.8,63,0,0,3063686.2010.8.22,,12.4,8,M,95,2010-08-22 00:00:00,,AB,,,,2010,,3063686,M,8,5.6,,0,,LAC LA BICHE CLIMATE,,,,,22,,,0
-112.02361111111111,54.76888888888889,16.5,67,16.3,0,3063686.2010.8.23,,13.2,8,M,97,2010-08-23 00:00:00,,AB,,,,2010,,3063686,M,9.8,4.8,,37,,LAC LA BICHE CLIMATE,,,,,23,,,30
-112.02361111111111,54.76888888888889,21.2,42,0,0,3063686.2010.8.24,,12.8,8,M,99,2010-08-24 00:00:00,,AB,,,,2010,,3063686,M,4.4,5.2,,0,,LAC LA BICHE CLIMATE,,,,,24,,,0
-112.02361111111111,54.76888888888889,,,,,3063686.2010.8.25,M,,8,M,,2010-08-25 00:00:00,M,AB,,,,2010,M,3063686,M,11.3,,,0,M,LAC LA BICHE CLIMATE,M,,,E,25,,,0
-112.02361111111111,54.76888888888889,24.4,52,19,0.8,3063686.2010.8.26,,18.8,8,M,97,2010-08-26 00:00:00,,AB,,,,2010,,3063686,M,13.1,0,,57,,LAC LA BICHE CLIMATE,,,,,26,,,30
-112.02361111111111,54.76888888888889,14.3,61,0.8,0,3063686.2010.8.27,,12.7,8,M,96,2010-08-27 00:00:00,,AB,,,,2010,,3063686,M,11.1,5.3,,57,,LAC LA BICHE CLIMATE,,,,,27,,,27
-112.02361111111111,54.76888888888889,11.2,66,0,0,3063686.2010.8.28,,8.9,8,M,94,2010-08-28 00:00:00,,AB,,,,2010,,3063686,M,6.5,9.1,,43,,LAC LA BICHE CLIMATE,,,,,28,,,28
-112.02361111111111,54.76888888888889,12.5,63,0.2,0,3063686.2010.8.29,,10,8,M,94,2010-08-29 00:00:00,,AB,,,,2010,,3063686,M,7.4,8,,0,,LAC LA BICHE CLIMATE,,,,,29,,,0
-112.02361111111111,54.76888888888889,13.6,66,5.7,0,3063686.2010.8.30,,10.1,8,M,99,2010-08-30 00:00:00,,AB,,,,2010,,3063686,M,6.5,7.9,,0,,LAC LA BICHE CLIMATE,,,,,30,,,0
-112.02361111111111,54.76888888888889,15.6,55,0.4,0,3063686.2010.8.31,,10.6,8,M,99,2010-08-31 00:00:00,,AB,,,,2010,,3063686,M,5.6,7.4,,0,,LAC LA BICHE CLIMATE,,,,,31,,,0
-112.02361111111111,54.76888888888889,16.5,48,0.2,0,3063686.2010.9.1,,10.6,9,M,99,2010-09-01 00:00:00,,AB,,,,2010,,3063686,M,4.6,7.4,,0,,LAC LA BICHE CLIMATE,,,,,1,,,0
-112.02361111111111,54.76888888888889,19.2,41,0,0,3063686.2010.9.2,,11.1,9,M,100,2010-09-02 00:00:00,,AB,,,,2010,,3063686,M,2.9,6.9,,0,,LAC LA BICHE CLIMATE,,,,,2,,,0
-112.02361111111111,54.76888888888889,22.6,44,0,0,3063686.2010.9.3,,14.9,9,M,94,2010-09-03 00:00:00,,AB,,,,2010,,3063686,M,7.1,3.1,,0,,LAC LA BICHE CLIMATE,,,,,3,,,0
-112.02361111111111,54.76888888888889,18.2,51,0,0,3063686.2010.9.4,,12.5,9,M,97,2010-09-04 00:00:00,,AB,,,,2010,,3063686,M,6.7,5.5,,35,,LAC LA BICHE CLIMATE,,,,,4,,,30
-112.02361111111111,54.76888888888889,16.3,48,0.2,0,3063686.2010.9.5,,11.8,9,M,89,2010-09-05 00:00:00,,AB,,,,2010,,3063686,M,7.2,6.2,,32,,LAC LA BICHE CLIMATE,,,,,5,,,32
-112.02361111111111,54.76888888888889,11.1,85,17.3,0,3063686.2010.9.6,,7.8,9,M,96,2010-09-06 00:00:00,,AB,,,,2010,,3063686,M,4.4,10.2,,0,,LAC LA BICHE CLIMATE,,,,,6,,,0
-112.02361111111111,54.76888888888889,11.8,82,4.6,0,3063686.2010.9.7,,10.3,9,M,97,2010-09-07 00:00:00,,AB,,,,2010,,3063686,M,8.7,7.7,,0,,LAC LA BICHE CLIMATE,,,,,7,,,0
-112.02361111111111,54.76888888888889,13.5,67,0.9,0,3063686.2010.9.8,,9.7,9,M,99,2010-09-08 00:00:00,,AB,,,,2010,,3063686,M,5.9,8.3,,0,,LAC LA BICHE CLIMATE,,,,,8,,,0
-112.02361111111111,54.76888888888889,12.2,81,6.6,0,3063686.2010.9.9,,10.7,9,M,96,2010-09-09 00:00:00,,AB,,,,2010,,3063686,M,9.1,7.3,,0,,LAC LA BICHE CLIMATE,,,,,9,,,0
-112.02361111111111,54.76888888888889,12.5,69,0.2,0,3063686.2010.9.10,,10.3,9,M,93,2010-09-10 00:00:00,,AB,,,,2010,,3063686,M,8.1,7.7,,0,,LAC LA BICHE CLIMATE,,,,,10,,,0
-112.02361111111111,54.76888888888889,14.7,66,2,0,3063686.2010.9.11,,8.8,9,M,98,2010-09-11 00:00:00,,AB,,,,2010,,3063686,M,2.9,9.2,,0,,LAC LA BICHE CLIMATE,,,,,11,,,0
-112.02361111111111,54.76888888888889,12.7,58,0.2,0,3063686.2010.9.12,,7,9,M,99,2010-09-12 00:00:00,,AB,,,,2010,,3063686,M,1.2,11,,0,,LAC LA BICHE CLIMATE,,,,,12,,,0
-112.02361111111111,54.76888888888889,12.7,51,0,0,3063686.2010.9.13,,6.3,9,M,100,2010-09-13 00:00:00,,AB,,,,2010,,3063686,M,-0.2,11.7,,0,,LAC LA BICHE CLIMATE,,,,,13,,,0
-112.02361111111111,54.76888888888889,11.7,71,2.9,0,3063686.2010.9.14,,8.2,9,M,99,2010-09-14 00:00:00,,AB,,,,2010,,3063686,M,4.7,9.8,,0,,LAC LA BICHE CLIMATE,,,,,14,,,0
-112.02361111111111,54.76888888888889,14.4,56,1.9,0,3063686.2010.9.15,,9.1,9,M,99,2010-09-15 00:00:00,,AB,,,,2010,,3063686,M,3.8,8.9,,37,,LAC LA BICHE CLIMATE,,,,,15,,,30
-112.02361111111111,54.76888888888889,7.9,42,0.3,0,3063686.2010.9.16,,3.5,9,M,99,2010-09-16 00:00:00,,AB,,,,2010,,3063686,M,-1,14.5,,50,,LAC LA BICHE CLIMATE,,,,,16,,,30
-112.02361111111111,54.76888888888889,9,34,0,0,3063686.2010.9.17,,2.6,9,M,94,2010-09-17 00:00:00,,AB,,,,2010,,3063686,M,-3.8,15.4,,0,,LAC LA BICHE CLIMATE,,,,,17,,,0
-112.02361111111111,54.76888888888889,12.9,36,0,0,3063686.2010.9.18,,4.8,9,M,97,2010-09-18 00:00:00,,AB,,,,2010,,3063686,M,-3.3,13.2,,0,,LAC LA BICHE CLIMATE,,,,,18,,,0
-112.02361111111111,54.76888888888889,10.4,43,1.2,0,3063686.2010.9.19,,6.4,9,M,91,2010-09-19 00:00:00,,AB,,,,2010,,3063686,M,2.4,11.6,,32,,LAC LA BICHE CLIMATE,,,,,19,,,10
-112.02361111111111,54.76888888888889,7.8,70,1.7,0,3063686.2010.9.20,,5.9,9,M,95,2010-09-20 00:00:00,,AB,,,,2010,,3063686,M,3.9,12.1,,0,,LAC LA BICHE CLIMATE,,,,,20,,,0
-112.02361111111111,54.76888888888889,9,52,0,0,3063686.2010.9.21,,4.5,9,M,100,2010-09-21 00:00:00,,AB,,,,2010,,3063686,M,-0.1,13.5,,0,,LAC LA BICHE CLIMATE,,,,,21,,,0
-112.02361111111111,54.76888888888889,14.4,46,0,0,3063686.2010.9.22,,7.5,9,M,100,2010-09-22 00:00:00,,AB,,,,2010,,3063686,M,0.5,10.5,,0,,LAC LA BICHE CLIMATE,,,,,22,,,0
-112.02361111111111,54.76888888888889,15.6,48,0,0,3063686.2010.9.23,,9.4,9,M,87,2010-09-23 00:00:00,,AB,,,,2010,,3063686,M,3.1,8.6,,35,,LAC LA BICHE CLIMATE,,,,,23,,,14
-112.02361111111111,54.76888888888889,17.7,,0,0,3063686.2010.9.24,,9.9,9,M,,2010-09-24 00:00:00,,AB,,,,2010,,3063686,M,2,8.1,,0,,LAC LA BICHE CLIMATE,,,,,24,,,0
-112.02361111111111,54.76888888888889,24.2,31,0,0,3063686.2010.9.25,,15.2,9,M,78,2010-09-25 00:00:00,,AB,,,,2010,,3063686,M,6.2,2.8,,0,,LAC LA BICHE CLIMATE,,,,,25,,,0
-112.02361111111111,54.76888888888889,19.4,33,0,0,3063686.2010.9.26,,13.3,9,M,86,2010-09-26 00:00:00,,AB,,,,2010,,3063686,M,7.2,4.7,,37,,LAC LA BICHE CLIMATE,,,,,26,,,29
-112.02361111111111,54.76888888888889,22.2,40,0.4,0,3063686.2010.9.27,,13.4,9,M,94,2010-09-27 00:00:00,,AB,,,,2010,,3063686,M,4.6,4.6,,35,,LAC LA BICHE CLIMATE,,,,,27,,,16
-112.02361111111111,54.76888888888889,19.1,38,1.2,0,3063686.2010.9.28,,14.3,9,M,90,2010-09-28 00:00:00,,AB,,,,2010,,3063686,M,9.5,3.7,,46,,LAC LA BICHE CLIMATE,,,,,28,,,28
-112.02361111111111,54.76888888888889,17.3,29,0,0,3063686.2010.9.29,,10.5,9,M,81,2010-09-29 00:00:00,,AB,,,,2010,,3063686,M,3.7,7.5,,41,,LAC LA BICHE CLIMATE,,,,,29,,,30
-112.02361111111111,54.76888888888889,17.1,29,0,0,3063686.2010.9.30,,9.1,9,M,87,2010-09-30 00:00:00,,AB,,,,2010,,3063686,M,1.1,8.9,,32,,LAC LA BICHE CLIMATE,,,,,30,,,30
-112.02361111111111,54.76888888888889,16.9,30,0,0,3063686.2010.10.1,,8.8,10,M,96,2010-10-01 00:00:00,,AB,,,,2010,,3063686,M,0.7,9.2,,46,,LAC LA BICHE CLIMATE,,,,,1,,,15
-112.02361111111111,54.76888888888889,19.4,40,0,0,3063686.2010.10.2,,11.9,10,M,89,2010-10-02 00:00:00,,AB,,,,2010,,3063686,M,4.4,6.1,,0,,LAC LA BICHE CLIMATE,,,,,2,,,0
-112.02361111111111,54.76888888888889,17.9,30,0,0,3063686.2010.10.3,,10.1,10,M,97,2010-10-03 00:00:00,,AB,,,,2010,,3063686,M,2.3,7.9,,0,,LAC LA BICHE CLIMATE,,,,,3,,,0
-112.02361111111111,54.76888888888889,12.1,52,1.1,0,3063686.2010.10.4,,10.4,10,M,96,2010-10-04 00:00:00,,AB,,,,2010,,3063686,M,8.7,7.6,,0,,LAC LA BICHE CLIMATE,,,,,4,,,0
-112.02361111111111,54.76888888888889,13.5,29,0.2,0,3063686.2010.10.5,,9.7,10,M,94,2010-10-05 00:00:00,,AB,,,,2010,,3063686,M,5.9,8.3,,41,,LAC LA BICHE CLIMATE,,,,,5,,,30
-112.02361111111111,54.76888888888889,22.2,29,0,0,3063686.2010.10.6,,14.9,10,M,62,2010-10-06 00:00:00,,AB,,,,2010,,3063686,M,7.6,3.1,,32,,LAC LA BICHE CLIMATE,,,,,6,,,28
-112.02361111111111,54.76888888888889,21,30,0,0,3063686.2010.10.7,,12.3,10,M,91,2010-10-07 00:00:00,,AB,,,,2010,,3063686,M,3.5,5.7,,0,,LAC LA BICHE CLIMATE,,,,,7,,,0
-112.02361111111111,54.76888888888889,20.5,25,0,0,3063686.2010.10.8,,12.1,10,M,86,2010-10-08 00:00:00,,AB,,,,2010,,3063686,M,3.7,5.9,,35,,LAC LA BICHE CLIMATE,,,,,8,,,31
-112.02361111111111,54.76888888888889,21.1,31,0,0,3063686.2010.10.9,,10.8,10,M,94,2010-10-09 00:00:00,,AB,,,,2010,,3063686,M,0.5,7.2,,43,,LAC LA BICHE CLIMATE,,,,,9,,,17
-112.02361111111111,54.76888888888889,21.4,40,0,0,3063686.2010.10.10,,14.1,10,M,85,2010-10-10 00:00:00,,AB,,,,2010,,3063686,M,6.8,3.9,,37,,LAC LA BICHE CLIMATE,,,,,10,,,31
-112.02361111111111,54.76888888888889,13.4,28,0,0,3063686.2010.10.11,,7.9,10,M,59,2010-10-11 00:00:00,,AB,,,,2010,,3063686,M,2.3,10.1,,46,,LAC LA BICHE CLIMATE,,,,,11,,,27
-112.02361111111111,54.76888888888889,12.7,34,0,0,3063686.2010.10.12,,7.4,10,M,68,2010-10-12 00:00:00,,AB,,,,2010,,3063686,M,2.1,10.6,,39,,LAC LA BICHE CLIMATE,,,,,12,,,28
-112.02361111111111,54.76888888888889,16.5,34,0,0,3063686.2010.10.13,,9.5,10,M,75,2010-10-13 00:00:00,,AB,,,,2010,,3063686,M,2.5,8.5,,52,,LAC LA BICHE CLIMATE,,,,,13,,,31
-112.02361111111111,54.76888888888889,17.3,30,0,0,3063686.2010.10.14,,9.4,10,M,91,2010-10-14 00:00:00,,AB,,,,2010,,3063686,M,1.5,8.6,,43,,LAC LA BICHE CLIMATE,,,,,14,,,16
-112.02361111111111,54.76888888888889,10.2,36,0,0,3063686.2010.10.15,,5.9,10,M,86,2010-10-15 00:00:00,,AB,,,,2010,,3063686,M,1.6,12.1,,50,,LAC LA BICHE CLIMATE,,,,,15,,,30
-112.02361111111111,54.76888888888889,9.2,31,0,0,3063686.2010.10.16,,2.7,10,M,92,2010-10-16 00:00:00,,AB,,,,2010,,3063686,M,-3.9,15.3,,0,,LAC LA BICHE CLIMATE,,,,,16,,,0
-112.02361111111111,54.76888888888889,10.8,38,0,0,3063686.2010.10.17,,3.2,10,M,79,2010-10-17 00:00:00,,AB,,,,2010,,3063686,M,-4.4,14.8,,0,,LAC LA BICHE CLIMATE,,,,,17,,,0
-112.02361111111111,54.76888888888889,14.8,32,0,0,3063686.2010.10.18,,6,10,M,89,2010-10-18 00:00:00,,AB,,,,2010,,3063686,M,-2.9,12,,0,,LAC LA BICHE CLIMATE,,,,,18,,,0
-112.02361111111111,54.76888888888889,12.9,27,0,0,3063686.2010.10.19,,7.4,10,M,78,2010-10-19 00:00:00,,AB,,,,2010,,3063686,M,1.8,10.6,,46,,LAC LA BICHE CLIMATE,,,,,19,,,29
-112.02361111111111,54.76888888888889,8.8,38,0,0,3063686.2010.10.20,,2.9,10,M,66,2010-10-20 00:00:00,,AB,,,,2010,,3063686,M,-3,15.1,,0,,LAC LA BICHE CLIMATE,,,,,20,,,0
-112.02361111111111,54.76888888888889,15.5,41,0,0,3063686.2010.10.21,,8.9,10,M,76,2010-10-21 00:00:00,,AB,,,,2010,,3063686,M,2.3,9.1,,39,,LAC LA BICHE CLIMATE,,,,,21,,,30
-112.02361111111111,54.76888888888889,4.9,73,0,0,3063686.2010.10.22,,3.7,10,M,91,2010-10-22 00:00:00,,AB,,,,2010,,3063686,M,2.4,14.3,,0,,LAC LA BICHE CLIMATE,,,,,22,,,0
-112.02361111111111,54.76888888888889,4.1,83,0.2,0,3063686.2010.10.23,,3,10,M,98,2010-10-23 00:00:00,,AB,,,,2010,,3063686,M,1.9,15,,0,,LAC LA BICHE CLIMATE,,,,,23,,,0
-112.02361111111111,54.76888888888889,2.6,89,4.5,0,3063686.2010.10.24,,1.2,10,M,99,2010-10-24 00:00:00,,AB,,,,2010,,3063686,M,-0.3,16.8,,0,,LAC LA BICHE CLIMATE,,,,,24,,,0
-112.02361111111111,54.76888888888889,-0.1,87,2.1,0,3063686.2010.10.25,,-1.4,10,M,95,2010-10-25 00:00:00,,AB,,,,2010,,3063686,M,-2.7,19.4,,32,,LAC LA BICHE CLIMATE,,,,,25,,,36
-112.02361111111111,54.76888888888889,-2.7,83,0,0,3063686.2010.10.26,,-4.6,10,M,96,2010-10-26 00:00:00,,AB,,,,2010,,3063686,M,-6.5,22.6,,0,,LAC LA BICHE CLIMATE,,,,,26,,,0
-112.02361111111111,54.76888888888889,-2.7,67,0,0,3063686.2010.10.27,,-5.8,10,M,92,2010-10-27 00:00:00,,AB,,,,2010,,3063686,M,-8.8,23.8,,0,,LAC LA BICHE CLIMATE,,,,,27,,,0
-112.02361111111111,54.76888888888889,0.2,90,0,0,3063686.2010.10.28,,-4.1,10,M,99,2010-10-28 00:00:00,,AB,,,,2010,,3063686,M,-8.4,22.1,,0,,LAC LA BICHE CLIMATE,,,,,28,,,0
-112.02361111111111,54.76888888888889,-0.8,94,0,0,3063686.2010.10.29,,-1.8,10,M,100,2010-10-29 00:00:00,,AB,,,,2010,,3063686,M,-2.8,19.8,,0,,LAC LA BICHE CLIMATE,,,,,29,,,0
-112.02361111111111,54.76888888888889,6.1,59,0,0,3063686.2010.10.30,,1.8,10,M,100,2010-10-30 00:00:00,,AB,,,,2010,,3063686,M,-2.6,16.2,,0,,LAC LA BICHE CLIMATE,,,,,30,,,0
-112.02361111111111,54.76888888888889,9.1,51,0,0,3063686.2010.10.31,,2,10,M,99,2010-10-31 00:00:00,,AB,,,,2010,,3063686,M,-5.1,16,,0,,LAC LA BICHE CLIMATE,,,,,31,,,0
