x,y,ID,DIRECTION_MAX_GUST,MIN_TEMPERATURE_FLAG,MEAN_TEMPERATURE,TOTAL_PRECIPITATION,HEATING_DEGREE_DAYS_FLAG,TOTAL_RAIN_FLAG,MAX_REL_HUMIDITY,COOLING_DEGREE_DAYS_FLAG,DIRECTION_MAX_GUST_FLAG,MAX_TEMPERATURE,TOTAL_SNOW_FLAG,MIN_REL_HUMIDITY,MAX_TEMPERATURE_FLAG,MAX_REL_HUMIDITY_FLAG,SNOW_ON_GROUND_FLAG,SPEED_MAX_GUST_FLAG,MEAN_TEMPERATURE_FLAG,STATION_NAME,LOCAL_YEAR,MIN_REL_HUMIDITY_FLAG,TOTAL_SNOW,MIN_TEMPERATURE,SPEED_MAX_GUST,CLIMATE_IDENTIFIER,TOTAL_PRECIPITATION_FLAG,LOCAL_DAY,SNOW_ON_GROUND,COOLING_DEGREE_DAYS,TOTAL_RAIN,HEATING_DEGREE_DAYS,PROVINCE_CODE,LOCAL_DATE,LOCAL_MONTH
-113.4441675,52.98027972222222,3017282.2017.5.31,,E,,,M,M,,M,M,,M,,M,,,M,M,WETASKIWIN AGCM,2017,,,10.9,,3017282,M,31,,,,,AB,2017-05-31 00:00:00,5
-113.4441675,52.98027972222222,3017282.2017.6.1,,,18.9,0,,M,,,M,25,M,,,,,M,,WETASKIWIN AGCM,2017,,,12.8,,3017282,,1,,0.9,,0,AB,2017-06-01 00:00:00,6
-113.4441675,52.98027972222222,3017282.2017.6.2,,,14.2,6.5,,M,,,M,19.1,M,,,,,M,,WETASKIWIN AGCM,2017,,,9.2,,3017282,,2,,0,,3.8,AB,2017-06-02 00:00:00,6
-113.4441675,52.98027972222222,3017282.2017.6.3,,E,,,M,M,,M,M,,M,,M,,,M,M,WETASKIWIN AGCM,2017,,,7,,3017282,M,3,,,,,AB,2017-06-03 00:00:00,6
-113.4441675,52.98027972222222,3017282.2017.6.4,,,15.9,0,,M,,,M,21.3,M,,,,,M,,WETASKIWIN AGCM,2017,,,10.4,,3017282,,4,,0,,2.1,AB,2017-06-04 00:00:00,6
-113.4441675,52.98027972222222,3017282.2017.6.5,,,15.1,2.1,,M,,,M,21.3,M,,,,,M,,WETASKIWIN AGCM,2017,,,8.8,,3017282,,5,,0,,2.9,AB,2017-06-05 00:00:00,6
-113.4441675,52.98027972222222,3017282.2017.6.6,,,14.1,0,,M,,,M,23.9,M,,,,,M,,WETASKIWIN AGCM,2017,,,4.3,,3017282,,6,,0,,3.9,AB,2017-06-06 00:00:00,6
-113.4441675,52.98027972222222,3017282.2017.6.7,,,18.6,0,,M,,,M,26.3,M,,,,,M,,WETASKIWIN AGCM,2017,,,10.8,,3017282,,7,,0.6,,0,AB,2017-06-07 00:00:00,6
-113.4441675,52.98027972222222,3017282.2017.6.8,,,19,0,,M,,,M,26.7,M,,,,,M,,WETASKIWIN AGCM,2017,,,11.3,,3017282,,8,,1,,0,AB,2017-06-08 00:00:00,6
-113.4441675,52.98027972222222,3017282.2017.6.9,,,13,15.5,,M,,,M,17.9,M,,,,,M,,WETASKIWIN AGCM,2017,,,8.1,,3017282,,9,,0,,5,AB,2017-06-09 00:00:00,6
-113.4441675,52.98027972222222,3017282.2017.6.10,,,10.8,9.7,,M,,,M,14,M,,,,,M,,WETASKIWIN AGCM,2017,,,7.5,,3017282,,10,,0,,7.2,AB,2017-06-10 00:00:00,6
-113.4441675,52.98027972222222,3017282.2017.6.11,,,11.4,0.4,,M,,,M,15.5,M,,,,,M,,WETASKIWIN AGCM,2017,,,7.2,,3017282,,11,,0,,6.6,AB,2017-06-11 00:00:00,6
-113.4441675,52.98027972222222,3017282.2017.6.12,,M,,,M,M,,M,M,24.4,M,,E,,,M,M,WETASKIWIN AGCM,2017,,,,,3017282,M,12,,,,,AB,2017-06-12 00:00:00,6
-113.4441675,52.98027972222222,3017282.2017.6.13,,,15.4,0.6,,M,,,M,18.8,M,,,,,M,,WETASKIWIN AGCM,2017,,,12,,3017282,,13,,0,,2.6,AB,2017-06-13 00:00:00,6
-113.4441675,52.98027972222222,3017282.2017.6.14,,,13.6,0.8,,M,,,M,16,M,,,,,M,,WETASKIWIN AGCM,2017,,,11.1,,3017282,,14,,0,,4.4,AB,2017-06-14 00:00:00,6
-113.4441675,52.98027972222222,3017282.2017.6.15,,,14.9,0,,M,,,M,20.7,M,,,,,M,,WETASKIWIN AGCM,2017,,,9.1,,3017282,,15,,0,,3.1,AB,2017-06-15 00:00:00,6
-113.4441675,52.98027972222222,3017282.2017.6.16,,,15,0,,M,,,M,20.2,M,,,,,M,,WETASKIWIN AGCM,2017,,,9.8,,3017282,,16,,0,,3,AB,2017-06-16 00:00:00,6
-113.4441675,52.98027972222222,3017282.2017.6.17,,E,,,M,M,,M,M,,M,,M,,,M,M,WETASKIWIN AGCM,2017,,,9.1,,3017282,M,17,,,,,AB,2017-06-17 00:00:00,6
-113.4441675,52.98027972222222,3017282.2017.6.18,,,15,0,,M,,,M,21.6,M,,,,,M,,WETASKIWIN AGCM,2017,,,8.4,,3017282,,18,,0,,3,AB,2017-06-18 00:00:00,6
-113.4441675,52.98027972222222,3017282.2017.6.19,,E,13.3,,E,M,,E,M,21.6,M,,E,,,M,E,WETASKIWIN AGCM,2017,,,4.9,,3017282,M,19,,0,,4.7,AB,2017-06-19 00:00:00,6
-113.4441675,52.98027972222222,3017282.2017.6.20,,,16.5,25.8,,M,,,M,23.9,M,,,,,M,,WETASKIWIN AGCM,2017,,,9.1,,3017282,,20,,0,,1.5,AB,2017-06-20 00:00:00,6
-113.4441675,52.98027972222222,3017282.2017.6.21,,,13.3,0,,M,,,M,18.1,M,,,,,M,,WETASKIWIN AGCM,2017,,,8.4,,3017282,,21,,0,,4.7,AB,2017-06-21 00:00:00,6
-113.4441675,52.98027972222222,3017282.2017.6.22,,,11.2,2.7,,M,,,M,16.3,M,,,,,M,,WETASKIWIN AGCM,2017,,,6.1,,3017282,,22,,0,,6.8,AB,2017-06-22 00:00:00,6
-113.4441675,52.98027972222222,3017282.2017.6.23,,M,,,M,M,,M,M,20.3,M,,E,,,M,M,WETASKIWIN AGCM,2017,,,,,3017282,M,23,,,,,AB,2017-06-23 00:00:00,6
-113.4441675,52.98027972222222,3017282.2017.6.24,,,14.4,0,,M,,,M,21.9,M,,,,,M,,WETASKIWIN AGCM,2017,,,6.8,,3017282,,24,,0,,3.6,AB,2017-06-24 00:00:00,6
-113.4441675,52.98027972222222,3017282.2017.6.25,,,16.1,0,,M,,,M,25.2,M,,,,,M,,WETASKIWIN AGCM,2017,,,6.9,,3017282,,25,,0,,1.9,AB,2017-06-25 00:00:00,6
-113.4441675,52.98027972222222,3017282.2017.6.26,,,21.4,0,,M,,,M,29.3,M,,,,,M,,WETASKIWIN AGCM,2017,,,13.4,,3017282,,26,,3.4,,0,AB,2017-06-26 00:00:00,6
-113.4441675,52.98027972222222,3017282.2017.6.27,,,16.4,0,,M,,,M,21.1,M,,,,,M,,WETASKIWIN AGCM,2017,,,11.7,,3017282,,27,,0,,1.6,AB,2017-06-27 00:00:00,6
-113.4441675,52.98027972222222,3017282.2017.6.28,,E,,,M,M,,M,M,,M,,M,,,M,M,WETASKIWIN AGCM,2017,,,11.6,,3017282,M,28,,,,,AB,2017-06-28 00:00:00,6
-113.4441675,52.98027972222222,3017282.2017.6.29,,,14.7,0,,M,,,M,22.4,M,,,,,M,,WETASKIWIN AGCM,2017,,,7,,3017282,,29,,0,,3.3,AB,2017-06-29 00:00:00,6
-113.4441675,52.98027972222222,3017282.2017.6.30,,,18.4,0,,M,,,M,25.1,M,,,,,M,,WETASKIWIN AGCM,2017,,,11.6,,3017282,,30,,0.4,,0,AB,2017-06-30 00:00:00,6
-113.4441675,52.98027972222222,3017282.2017.7.1,,,17.8,2.8,,M,,,M,24.7,M,,,,,M,,WETASKIWIN AGCM,2017,,,10.9,,3017282,,1,,0,,0.2,AB,2017-07-01 00:00:00,7
-113.4441675,52.98027972222222,3017282.2017.7.2,,,19.1,0,,M,,,M,27,M,,,,,M,,WETASKIWIN AGCM,2017,,,11.1,,3017282,,2,,1.1,,0,AB,2017-07-02 00:00:00,7
-113.4441675,52.98027972222222,3017282.2017.7.3,,,16.8,0,,M,,,M,24.4,M,,,,,M,,WETASKIWIN AGCM,2017,,,9.1,,3017282,,3,,0,,1.2,AB,2017-07-03 00:00:00,7
-113.4441675,52.98027972222222,3017282.2017.7.4,,,15.1,0,,M,,,M,25.3,M,,,,,M,,WETASKIWIN AGCM,2017,,,4.9,,3017282,,4,,0,,2.9,AB,2017-07-04 00:00:00,7
-113.4441675,52.98027972222222,3017282.2017.7.5,,M,,,M,M,,M,M,,M,,M,,,M,M,WETASKIWIN AGCM,2017,,,,,3017282,M,5,,,,,AB,2017-07-05 00:00:00,7
-113.4441675,52.98027972222222,3017282.2017.7.6,,,18.7,0,,M,,,M,26.9,M,,,,,M,,WETASKIWIN AGCM,2017,,,10.5,,3017282,,6,,0.7,,0,AB,2017-07-06 00:00:00,7
-113.4441675,52.98027972222222,3017282.2017.7.7,,E,20.2,,E,M,,E,M,28.9,M,,E,,,M,E,WETASKIWIN AGCM,2017,,,11.5,,3017282,M,7,,2.2,,0,AB,2017-07-07 00:00:00,7
-113.4441675,52.98027972222222,3017282.2017.7.8,,,20.7,0,,M,,,M,26.1,M,,,,,M,,WETASKIWIN AGCM,2017,,,15.3,,3017282,,8,,2.7,,0,AB,2017-07-08 00:00:00,7
-113.4441675,52.98027972222222,3017282.2017.7.9,,,19.5,15.2,,M,,,M,27.8,M,,,,,M,,WETASKIWIN AGCM,2017,,,11.2,,3017282,,9,,1.5,,0,AB,2017-07-09 00:00:00,7
-113.4441675,52.98027972222222,3017282.2017.7.10,,,18.1,0,,M,,,M,22.9,M,,,,,M,,WETASKIWIN AGCM,2017,,,13.3,,3017282,,10,,0.1,,0,AB,2017-07-10 00:00:00,7
-113.4441675,52.98027972222222,3017282.2017.7.11,,,14.8,0.5,,M,,,M,18.3,M,,,,,M,,WETASKIWIN AGCM,2017,,,11.2,,3017282,,11,,0,,3.2,AB,2017-07-11 00:00:00,7
-113.4441675,52.98027972222222,3017282.2017.7.12,,,17.4,0,,M,,,M,22.5,M,,,,,M,,WETASKIWIN AGCM,2017,,,12.3,,3017282,,12,,0,,0.6,AB,2017-07-12 00:00:00,7
-113.4441675,52.98027972222222,3017282.2017.7.13,,E,,,M,M,,M,M,,M,,M,,,M,M,WETASKIWIN AGCM,2017,,,9.4,,3017282,M,13,,,,,AB,2017-07-13 00:00:00,7
-113.4441675,52.98027972222222,3017282.2017.7.14,,E,,,M,M,,M,M,,M,,M,,,M,M,WETASKIWIN AGCM,2017,,,10.1,,3017282,M,14,,,,,AB,2017-07-14 00:00:00,7
-113.4441675,52.98027972222222,3017282.2017.7.15,,M,,,M,M,,M,M,,M,,M,,,M,M,WETASKIWIN AGCM,2017,,,,,3017282,M,15,,,,,AB,2017-07-15 00:00:00,7
-113.4441675,52.98027972222222,3017282.2017.7.16,,M,,,M,M,,M,M,17.8,M,,E,,,M,M,WETASKIWIN AGCM,2017,,,,,3017282,M,16,,,,,AB,2017-07-16 00:00:00,7
-113.4441675,52.98027972222222,3017282.2017.7.17,,,11.4,0,,M,,,M,17,M,,,,,M,,WETASKIWIN AGCM,2017,,,5.7,,3017282,,17,,0,,6.6,AB,2017-07-17 00:00:00,7
-113.4441675,52.98027972222222,3017282.2017.7.18,,,13.7,0.4,,M,,,M,21.5,M,,,,,M,,WETASKIWIN AGCM,2017,,,5.8,,3017282,,18,,0,,4.3,AB,2017-07-18 00:00:00,7
-113.4441675,52.98027972222222,3017282.2017.7.19,,,14.4,0.4,,M,,,M,24.4,M,,,,,M,,WETASKIWIN AGCM,2017,,,4.4,,3017282,,19,,0,,3.6,AB,2017-07-19 00:00:00,7
-113.4441675,52.98027972222222,3017282.2017.7.20,,,16.5,12.7,,M,,,M,24.8,M,,,,,M,,WETASKIWIN AGCM,2017,,,8.2,,3017282,,20,,0,,1.5,AB,2017-07-20 00:00:00,7
-113.4441675,52.98027972222222,3017282.2017.7.21,,,14,0,,M,,,M,19.4,M,,,,,M,,WETASKIWIN AGCM,2017,,,8.5,,3017282,,21,,0,,4,AB,2017-07-21 00:00:00,7
-113.4441675,52.98027972222222,3017282.2017.7.22,,,17.6,0.4,,M,,,M,25.9,M,,,,,M,,WETASKIWIN AGCM,2017,,,9.2,,3017282,,22,,0,,0.4,AB,2017-07-22 00:00:00,7
-113.4441675,52.98027972222222,3017282.2017.7.23,,,16.8,33.5,,M,,,M,23.9,M,,,,,M,,WETASKIWIN AGCM,2017,,,9.7,,3017282,,23,,0,,1.2,AB,2017-07-23 00:00:00,7
-113.4441675,52.98027972222222,3017282.2017.7.24,,,10.1,2.4,,M,,,M,13.7,M,,,,,M,,WETASKIWIN AGCM,2017,,,6.4,,3017282,,24,,0,,7.9,AB,2017-07-24 00:00:00,7
-113.4441675,52.98027972222222,3017282.2017.7.25,,,16,0,,M,,,M,25,M,,,,,M,,WETASKIWIN AGCM,2017,,,7,,3017282,,25,,0,,2,AB,2017-07-25 00:00:00,7
-113.4441675,52.98027972222222,3017282.2017.7.26,,,17,0,,M,,,M,27.6,M,,,,,M,,WETASKIWIN AGCM,2017,,,6.3,,3017282,,26,,0,,1,AB,2017-07-26 00:00:00,7
-113.4441675,52.98027972222222,3017282.2017.7.27,,,19.7,7.1,,M,,,M,30,M,,,,,M,,WETASKIWIN AGCM,2017,,,9.4,,3017282,,27,,1.7,,0,AB,2017-07-27 00:00:00,7
-113.4441675,52.98027972222222,3017282.2017.7.28,,,18,0.5,,M,,,M,24.6,M,,,,,M,,WETASKIWIN AGCM,2017,,,11.3,,3017282,,28,,0,,0,AB,2017-07-28 00:00:00,7
-113.4441675,52.98027972222222,3017282.2017.7.29,,E,19.4,,E,M,,E,M,25.5,M,,E,,,M,E,WETASKIWIN AGCM,2017,,,13.3,,3017282,M,29,,1.4,,0,AB,2017-07-29 00:00:00,7
-113.4441675,52.98027972222222,3017282.2017.7.30,,,17.3,0,,M,,,M,22.4,M,,,,,M,,WETASKIWIN AGCM,2017,,,12.1,,3017282,,30,,0,,0.7,AB,2017-07-30 00:00:00,7
-113.4441675,52.98027972222222,3017282.2017.7.31,,,15.2,0,,M,,,M,20.3,M,,,,,M,,WETASKIWIN AGCM,2017,,,10.1,,3017282,,31,,0,,2.8,AB,2017-07-31 00:00:00,7
-113.4441675,52.98027972222222,3017282.2017.8.1,,,12.8,0,,M,,,M,17.9,M,,,,,M,,WETASKIWIN AGCM,2017,,,7.6,,3017282,,1,,0,,5.2,AB,2017-08-01 00:00:00,8
-113.4441675,52.98027972222222,3017282.2017.8.2,,E,,,M,M,,M,M,,M,,M,,,M,M,WETASKIWIN AGCM,2017,,,5.2,,3017282,M,2,,,,,AB,2017-08-02 00:00:00,8
-113.4441675,52.98027972222222,3017282.2017.8.3,,,16.7,6.7,,M,,,M,26.7,M,,,,,M,,WETASKIWIN AGCM,2017,,,6.7,,3017282,,3,,0,,1.3,AB,2017-08-03 00:00:00,8
-113.4441675,52.98027972222222,3017282.2017.8.4,,E,,,M,M,,M,M,,M,,M,,,M,M,WETASKIWIN AGCM,2017,,,12.7,,3017282,M,4,,,,,AB,2017-08-04 00:00:00,8
-113.4441675,52.98027972222222,3017282.2017.8.5,,,13.8,1.2,,M,,,M,19.3,M,,,,,M,,WETASKIWIN AGCM,2017,,,8.3,,3017282,,5,,0,,4.2,AB,2017-08-05 00:00:00,8
-113.4441675,52.98027972222222,3017282.2017.8.6,,,15.8,0.6,,M,,,M,25.5,M,,,,,M,,WETASKIWIN AGCM,2017,,,6.1,,3017282,,6,,0,,2.2,AB,2017-08-06 00:00:00,8
-113.4441675,52.98027972222222,3017282.2017.8.7,,,13.4,1.4,,M,,,M,18.1,M,,,,,M,,WETASKIWIN AGCM,2017,,,8.7,,3017282,,7,,0,,4.6,AB,2017-08-07 00:00:00,8
-113.4441675,52.98027972222222,3017282.2017.8.8,,,16.6,0,,M,,,M,22.7,M,,,,,M,,WETASKIWIN AGCM,2017,,,10.4,,3017282,,8,,0,,1.4,AB,2017-08-08 00:00:00,8
-113.4441675,52.98027972222222,3017282.2017.8.9,,E,16.2,,E,M,,E,M,25.5,M,,E,,,M,E,WETASKIWIN AGCM,2017,,,6.8,,3017282,M,9,,0,,1.8,AB,2017-08-09 00:00:00,8
-113.4441675,52.98027972222222,3017282.2017.8.10,,,16.3,0.8,,M,,,M,24.7,M,,,,,M,,WETASKIWIN AGCM,2017,,,7.8,,3017282,,10,,0,,1.7,AB,2017-08-10 00:00:00,8
-113.4441675,52.98027972222222,3017282.2017.8.11,,,15.3,0,,M,,,M,24,M,,,,,M,,WETASKIWIN AGCM,2017,,,6.6,,3017282,,11,,0,,2.7,AB,2017-08-11 00:00:00,8
-113.4441675,52.98027972222222,3017282.2017.8.12,,,16.9,0.4,,M,,,M,26.2,M,,,,,M,,WETASKIWIN AGCM,2017,,,7.6,,3017282,,12,,0,,1.1,AB,2017-08-12 00:00:00,8
-113.4441675,52.98027972222222,3017282.2017.8.13,,E,,,M,M,,M,M,,M,,M,,,M,M,WETASKIWIN AGCM,2017,,,11.1,,3017282,M,13,,,,,AB,2017-08-13 00:00:00,8
-113.4441675,52.98027972222222,3017282.2017.8.14,,E,,,M,M,,M,M,,M,,M,,,M,M,WETASKIWIN AGCM,2017,,,9.2,,3017282,M,14,,,,,AB,2017-08-14 00:00:00,8
-113.4441675,52.98027972222222,3017282.2017.8.15,,,13.6,0.6,,M,,,M,19.9,M,,,,,M,,WETASKIWIN AGCM,2017,,,7.2,,3017282,,15,,0,,4.4,AB,2017-08-15 00:00:00,8
-113.4441675,52.98027972222222,3017282.2017.8.16,,,13.9,0.6,,M,,,M,23,M,,,,,M,,WETASKIWIN AGCM,2017,,,4.8,,3017282,,16,,0,,4.1,AB,2017-08-16 00:00:00,8
-113.4441675,52.98027972222222,3017282.2017.8.17,,,14.7,0.6,,M,,,M,22.2,M,,,,,M,,WETASKIWIN AGCM,2017,,,7.1,,3017282,,17,,0,,3.3,AB,2017-08-17 00:00:00,8
-113.4441675,52.98027972222222,3017282.2017.8.18,,,16.9,4.2,,M,,,M,26.3,M,,,,,M,,WETASKIWIN AGCM,2017,,,7.4,,3017282,,18,,0,,1.1,AB,2017-08-18 00:00:00,8
-113.4441675,52.98027972222222,3017282.2017.8.19,,,11.7,2.8,,M,,,M,19,M,,,,,M,,WETASKIWIN AGCM,2017,,,4.4,,3017282,,19,,0,,6.3,AB,2017-08-19 00:00:00,8
-113.4441675,52.98027972222222,3017282.2017.8.20,,,12.2,0.4,,M,,,M,17.1,M,,,,,M,,WETASKIWIN AGCM,2017,,,7.3,,3017282,,20,,0,,5.8,AB,2017-08-20 00:00:00,8
-113.4441675,52.98027972222222,3017282.2017.8.21,,,13.8,0,,M,,,M,22.1,M,,,,,M,,WETASKIWIN AGCM,2017,,,5.4,,3017282,,21,,0,,4.2,AB,2017-08-21 00:00:00,8
-113.4441675,52.98027972222222,3017282.2017.8.22,,E,,,M,M,,M,M,,M,,M,,,M,M,WETASKIWIN AGCM,2017,,,10.6,,3017282,M,22,,,,,AB,2017-08-22 00:00:00,8
-113.4441675,52.98027972222222,3017282.2017.8.23,,,19.8,0.5,,M,,,M,29.3,M,,,,,M,,WETASKIWIN AGCM,2017,,,10.2,,3017282,,23,,1.8,,0,AB,2017-08-23 00:00:00,8
-113.4441675,52.98027972222222,3017282.2017.8.24,,,17.1,3.9,,M,,,M,24.6,M,,,,,M,,WETASKIWIN AGCM,2017,,,9.6,,3017282,,24,,0,,0.9,AB,2017-08-24 00:00:00,8
-113.4441675,52.98027972222222,3017282.2017.8.25,,,13,0,,M,,,M,21.2,M,,,,,M,,WETASKIWIN AGCM,2017,,,4.8,,3017282,,25,,0,,5,AB,2017-08-25 00:00:00,8
-113.4441675,52.98027972222222,3017282.2017.8.26,,E,,,M,M,,M,M,,M,,M,,,M,M,WETASKIWIN AGCM,2017,,,2.3,,3017282,M,26,,,,,AB,2017-08-26 00:00:00,8
-113.4441675,52.98027972222222,3017282.2017.8.27,,E,17.9,,E,M,,E,M,30.1,M,,E,,,M,E,WETASKIWIN AGCM,2017,,,5.6,,3017282,M,27,,0,,0.1,AB,2017-08-27 00:00:00,8
-113.4441675,52.98027972222222,3017282.2017.8.28,,M,,,M,M,,M,M,,M,,M,,,M,M,WETASKIWIN AGCM,2017,,,,,3017282,M,28,,,,,AB,2017-08-28 00:00:00,8
-113.4441675,52.98027972222222,3017282.2017.8.29,,M,,,M,M,,M,M,25.3,M,,E,,,M,M,WETASKIWIN AGCM,2017,,,,,3017282,M,29,,,,,AB,2017-08-29 00:00:00,8
-113.4441675,52.98027972222222,3017282.2017.8.30,,,16.1,0,,M,,,M,24.1,M,,,,,M,,WETASKIWIN AGCM,2017,,,8.1,,3017282,,30,,0,,1.9,AB,2017-08-30 00:00:00,8
-113.4441675,52.98027972222222,3017282.2017.8.31,,,15.6,0,,M,,,M,22.8,M,,,,,M,,WETASKIWIN AGCM,2017,,,8.3,,3017282,,31,,0,,2.4,AB,2017-08-31 00:00:00,8
-113.4441675,52.98027972222222,3017282.2017.9.1,,,13.6,0.4,,M,,,M,21.5,M,,,,,M,,WETASKIWIN AGCM,2017,,,5.7,,3017282,,1,,0,,4.4,AB,2017-09-01 00:00:00,9
-113.4441675,52.98027972222222,3017282.2017.9.2,,E,,,M,M,,M,M,,M,,M,,,M,M,WETASKIWIN AGCM,2017,,,5.3,,3017282,M,2,,,,,AB,2017-09-02 00:00:00,9
-113.4441675,52.98027972222222,3017282.2017.9.3,,,12,0,,M,,,M,19.3,M,,,,,M,,WETASKIWIN AGCM,2017,,,4.6,,3017282,,3,,0,,6,AB,2017-09-03 00:00:00,9
-113.4441675,52.98027972222222,3017282.2017.9.4,,,11,0.5,,M,,,M,20.6,M,,,,,M,,WETASKIWIN AGCM,2017,,,1.4,,3017282,,4,,0,,7,AB,2017-09-04 00:00:00,9
-113.4441675,52.98027972222222,3017282.2017.9.5,,E,,,M,M,,M,M,,M,,M,,,M,M,WETASKIWIN AGCM,2017,,,2.6,,3017282,M,5,,,,,AB,2017-09-05 00:00:00,9
-113.4441675,52.98027972222222,3017282.2017.9.6,,,16.4,0.9,,M,,,M,29.3,M,,,,,M,,WETASKIWIN AGCM,2017,,,3.5,,3017282,,6,,0,,1.6,AB,2017-09-06 00:00:00,9
-113.4441675,52.98027972222222,3017282.2017.9.7,,M,,,M,M,,M,M,30.8,M,,E,,,M,M,WETASKIWIN AGCM,2017,,,,,3017282,M,7,,,,,AB,2017-09-07 00:00:00,9
-113.4441675,52.98027972222222,3017282.2017.9.8,,,14.6,0.9,,M,,,M,22.4,M,,,,,M,,WETASKIWIN AGCM,2017,,,6.8,,3017282,,8,,0,,3.4,AB,2017-09-08 00:00:00,9
-113.4441675,52.98027972222222,3017282.2017.9.9,,,14.4,0.4,,M,,,M,20.9,M,,,,,M,,WETASKIWIN AGCM,2017,,,7.9,,3017282,,9,,0,,3.6,AB,2017-09-09 00:00:00,9
-113.4441675,52.98027972222222,3017282.2017.9.10,,,11.7,4.7,,M,,,M,19.3,M,,,,,M,,WETASKIWIN AGCM,2017,,,4.1,,3017282,,10,,0,,6.3,AB,2017-09-10 00:00:00,9
-113.4441675,52.98027972222222,3017282.2017.9.11,,,15,0,,M,,,M,27.5,M,,,,,M,,WETASKIWIN AGCM,2017,,,2.5,,3017282,,11,,0,,3,AB,2017-09-11 00:00:00,9
-113.4441675,52.98027972222222,3017282.2017.9.12,,,12.9,1.7,,M,,,M,17.8,M,,,,,M,,WETASKIWIN AGCM,2017,,,7.9,,3017282,,12,,0,,5.1,AB,2017-09-12 00:00:00,9
-113.4441675,52.98027972222222,3017282.2017.9.13,,,6,16.4,,M,,,M,8.2,M,,,,,M,,WETASKIWIN AGCM,2017,,,3.7,,3017282,,13,,0,,12,AB,2017-09-13 00:00:00,9
-113.4441675,52.98027972222222,3017282.2017.9.14,,,6,4,,M,,,M,11.1,M,,,,,M,,WETASKIWIN AGCM,2017,,,0.8,,3017282,,14,,0,,12,AB,2017-09-14 00:00:00,9
-113.4441675,52.98027972222222,3017282.2017.9.15,,,6.6,0.4,,M,,,M,12.8,M,,,,,M,,WETASKIWIN AGCM,2017,,,0.4,,3017282,,15,,0,,11.4,AB,2017-09-15 00:00:00,9
-113.4441675,52.98027972222222,3017282.2017.9.16,,E,6.7,,E,M,,E,M,14.1,M,,E,,,M,E,WETASKIWIN AGCM,2017,,,-0.8,,3017282,M,16,,0,,11.3,AB,2017-09-16 00:00:00,9
-113.4441675,52.98027972222222,3017282.2017.9.17,,,8.1,0,,M,,,M,16.9,M,,,,,M,,WETASKIWIN AGCM,2017,,,-0.8,,3017282,,17,,0,,9.9,AB,2017-09-17 00:00:00,9
-113.4441675,52.98027972222222,3017282.2017.9.18,,,8.2,1.3,,M,,,M,15.8,M,,,,,M,,WETASKIWIN AGCM,2017,,,0.6,,3017282,,18,,0,,9.8,AB,2017-09-18 00:00:00,9
-113.4441675,52.98027972222222,3017282.2017.9.19,,E,,,M,M,,M,M,,M,,M,,,M,M,WETASKIWIN AGCM,2017,,,2,,3017282,M,19,,,,,AB,2017-09-19 00:00:00,9
-113.4441675,52.98027972222222,3017282.2017.9.20,,,4.3,6.2,,M,,,M,6,M,,,,,M,,WETASKIWIN AGCM,2017,,,2.6,,3017282,,20,,0,,13.7,AB,2017-09-20 00:00:00,9
-113.4441675,52.98027972222222,3017282.2017.9.21,,E,,,M,M,,M,M,,M,,M,,,M,M,WETASKIWIN AGCM,2017,,,0.3,,3017282,M,21,,,,,AB,2017-09-21 00:00:00,9
-113.4441675,52.98027972222222,3017282.2017.9.22,,E,,,M,M,,M,M,,M,,M,,,M,M,WETASKIWIN AGCM,2017,,,2.7,,3017282,M,22,,,,,AB,2017-09-22 00:00:00,9
-113.4441675,52.98027972222222,3017282.2017.9.23,,,6.7,0.6,,M,,,M,12.7,M,,,,,M,,WETASKIWIN AGCM,2017,,,0.7,,3017282,,23,,0,,11.3,AB,2017-09-23 00:00:00,9
-113.4441675,52.98027972222222,3017282.2017.9.24,,,10,0.5,,M,,,M,17.2,M,,,,,M,,WETASKIWIN AGCM,2017,,,2.8,,3017282,,24,,0,,8,AB,2017-09-24 00:00:00,9
-113.4441675,52.98027972222222,3017282.2017.9.25,,M,,,M,M,,M,M,,M,,M,,,M,M,WETASKIWIN AGCM,2017,,,,,3017282,M,25,,,,,AB,2017-09-25 00:00:00,9
-113.4441675,52.98027972222222,3017282.2017.9.26,,E,12.4,,E,M,,E,M,19,M,,E,,,M,E,WETASKIWIN AGCM,2017,,,5.8,,3017282,M,26,,0,,5.6,AB,2017-09-26 00:00:00,9
-113.4441675,52.98027972222222,3017282.2017.9.27,,E,13.8,,E,M,,E,M,20.5,M,,E,,,M,E,WETASKIWIN AGCM,2017,,,7,,3017282,M,27,,0,,4.2,AB,2017-09-27 00:00:00,9
-113.4441675,52.98027972222222,3017282.2017.9.28,,M,,,M,M,,M,M,,M,,M,,,M,M,WETASKIWIN AGCM,2017,,,,,3017282,M,28,,,,,AB,2017-09-28 00:00:00,9
-113.4441675,52.98027972222222,3017282.2017.9.29,,M,,,M,M,,M,M,,M,,M,,,M,M,WETASKIWIN AGCM,2017,,,,,3017282,M,29,,,,,AB,2017-09-29 00:00:00,9
-113.4441675,52.98027972222222,3017282.2017.9.30,,,9.6,0,,M,,,M,16.3,M,,,,,M,,WETASKIWIN AGCM,2017,,,2.9,,3017282,,30,,0,,8.4,AB,2017-09-30 00:00:00,9
