x,y,SPEED_MAX_GUST_FLAG,MEAN_TEMPERATURE,TOTAL_PRECIPITATION_FLAG,SPEED_MAX_GUST,MAX_TEMPERATURE_FLAG,DIRECTION_MAX_GUST,MAX_REL_HUMIDITY,MEAN_TEMPERATURE_FLAG,CLIMATE_IDENTIFIER,DIRECTION_MAX_GUST_FLAG,TOTAL_RAIN,PROVINCE_CODE,MAX_REL_HUMIDITY_FLAG,COOLING_DEGREE_DAYS_FLAG,HEATING_DEGREE_DAYS,LOCAL_MONTH,LOCAL_DAY,MIN_REL_HUMIDITY,TOTAL_RAIN_FLAG,SNOW_ON_GROUND,MAX_TEMPERATURE,LOCAL_YEAR,SNOW_ON_GROUND_FLAG,ID,HEATING_DEGREE_DAYS_FLAG,TOTAL_SNOW,MIN_REL_HUMIDITY_FLAG,COOLING_DEGREE_DAYS,MIN_TEMPERATURE_FLAG,STATION_NAME,MIN_TEMPERATURE,TOTAL_PRECIPITATION,TOTAL_SNOW_FLAG,LOCAL_DATE
-116.465,53.57888888888889,,-14,,0,,0,,,3062239,,,AB,,,32,2,7,,M,,-12.7,2018,,3062239.2018.2.7,,,,0,,EDSON,-15.2,0,M,2018-02-07 00:00:00
-116.465,53.57888888888889,,-20.7,,0,,0,,,3062239,,,AB,,,38.7,2,8,,M,,-15.2,2018,,3062239.2018.2.8,,,,0,,EDSON,-26.1,0,M,2018-02-08 00:00:00
-116.465,53.57888888888889,,-20.6,T,0,,0,,,3062239,,,AB,,,38.6,2,9,,M,,-8.7,2018,,3062239.2018.2.9,,,,0,,EDSON,-32.4,0,M,2018-02-09 00:00:00
-116.465,53.57888888888889,,-12.3,,37,,28,,,3062239,,,AB,,,30.3,2,10,,M,,-2.3,2018,,3062239.2018.2.10,,,,0,,EDSON,-22.2,0,M,2018-02-10 00:00:00
-116.465,53.57888888888889,,-19.5,,35,,2,,,3062239,,,AB,,,37.5,2,11,,M,,-9.5,2018,,3062239.2018.2.11,,,,0,,EDSON,-29.4,0,M,2018-02-11 00:00:00
-116.465,53.57888888888889,,-9.3,,54,,30,,,3062239,,,AB,,,27.3,2,14,,M,,1.4,2018,,3062239.2018.2.14,,,,0,,EDSON,-20,0,M,2018-02-14 00:00:00
-116.465,53.57888888888889,,-15.5,,32,,34,,,3062239,,,AB,,,33.5,2,17,,M,,-9.9,2018,,3062239.2018.2.17,,,,0,,EDSON,-21.1,0,M,2018-02-17 00:00:00
-116.465,53.57888888888889,,-18.9,,41,,33,,,3062239,,,AB,,,36.9,2,18,,M,,-12.5,2018,,3062239.2018.2.18,,,,0,,EDSON,-25.2,0,M,2018-02-18 00:00:00
-116.465,53.57888888888889,,-15.3,,37,,29,,,3062239,,,AB,,,33.3,2,19,,M,,-7.6,2018,,3062239.2018.2.19,,,,0,,EDSON,-22.9,0,M,2018-02-19 00:00:00
-116.465,53.57888888888889,,-16.5,,43,,34,,,3062239,,,AB,,,34.5,2,20,,M,,-10.1,2018,,3062239.2018.2.20,,,,0,,EDSON,-22.8,0,M,2018-02-20 00:00:00
-116.465,53.57888888888889,,-16.4,,35,,28,,,3062239,,,AB,,,34.4,2,21,,M,,-5.6,2018,,3062239.2018.2.21,,,,0,,EDSON,-27.1,0,M,2018-02-21 00:00:00
-116.465,53.57888888888889,,-9.8,,0,,0,,,3062239,,,AB,,,27.8,2,22,,M,,-3,2018,,3062239.2018.2.22,,,,0,,EDSON,-16.5,0,M,2018-02-22 00:00:00
-116.465,53.57888888888889,,-10.7,,48,,24,,,3062239,,,AB,,,28.7,2,23,,M,,1.6,2018,,3062239.2018.2.23,,,,0,,EDSON,-22.9,0,M,2018-02-23 00:00:00
-116.465,53.57888888888889,,-3.5,,43,,28,,,3062239,,,AB,,,21.5,2,24,,M,,0.8,2018,,3062239.2018.2.24,,,,0,,EDSON,-7.8,0,M,2018-02-24 00:00:00
-116.465,53.57888888888889,,-5.5,,50,,31,,,3062239,,,AB,,,23.5,2,25,,M,,2.2,2018,,3062239.2018.2.25,,,,0,,EDSON,-13.2,0,M,2018-02-25 00:00:00
-116.465,53.57888888888889,,-7.3,,0,,0,,,3062239,,,AB,,,25.3,2,28,,M,,2.5,2018,,3062239.2018.2.28,,,,0,,EDSON,-17,0,M,2018-02-28 00:00:00
-116.465,53.57888888888889,,-5.6,,57,,9,,,3062239,,,AB,,,23.6,3,1,,M,,-2.1,2018,,3062239.2018.3.1,,,,0,,EDSON,-9.1,0,M,2018-03-01 00:00:00
-116.465,53.57888888888889,,-10.8,,44,,7,,,3062239,,,AB,,,28.8,3,2,,M,,-9.1,2018,,3062239.2018.3.2,,,,0,,EDSON,-12.5,0,M,2018-03-02 00:00:00
-116.465,53.57888888888889,,-11.9,,0,,0,,,3062239,,,AB,,,29.9,3,3,,M,,-9.6,2018,,3062239.2018.3.3,,,,0,,EDSON,-14.1,0,M,2018-03-03 00:00:00
-116.465,53.57888888888889,,-14.1,,0,,0,,,3062239,,,AB,,,32.1,3,4,,M,,-7.4,2018,,3062239.2018.3.4,,,,0,,EDSON,-20.7,0,M,2018-03-04 00:00:00
-116.465,53.57888888888889,,-14.6,,0,,0,,,3062239,,,AB,,,32.6,3,5,,M,,-3.5,2018,,3062239.2018.3.5,,,,0,,EDSON,-25.6,0,M,2018-03-05 00:00:00
-116.465,53.57888888888889,,-8.7,,0,,0,,,3062239,,,AB,,,26.7,3,6,,M,,-2.9,2018,,3062239.2018.3.6,,,,0,,EDSON,-14.5,1.2,M,2018-03-06 00:00:00
-116.465,53.57888888888889,,-8.9,,0,,0,,,3062239,,,AB,,,26.9,3,7,,M,,0.7,2018,,3062239.2018.3.7,,,,0,,EDSON,-18.5,1.5,M,2018-03-07 00:00:00
-116.465,53.57888888888889,,-12.3,,0,,0,,,3062239,,,AB,,,30.3,3,8,,M,,-3.5,2018,,3062239.2018.3.8,,,,0,,EDSON,-21,0,M,2018-03-08 00:00:00
-116.465,53.57888888888889,,-0.4,,0,,0,,,3062239,,,AB,,,18.4,3,12,,M,,10.4,2018,,3062239.2018.3.12,,,,0,,EDSON,-11.1,0,M,2018-03-12 00:00:00
-116.465,53.57888888888889,,-0.8,,0,,0,,,3062239,,,AB,,,18.8,3,13,,M,,10,2018,,3062239.2018.3.13,,,,0,,EDSON,-11.5,0,M,2018-03-13 00:00:00
-116.465,53.57888888888889,,-4.8,,0,,0,,,3062239,,,AB,,,22.8,3,14,,M,,2.5,2018,,3062239.2018.3.14,,,,0,,EDSON,-12,0,M,2018-03-14 00:00:00
-116.465,53.57888888888889,,-1.2,,0,,0,,,3062239,,,AB,,,19.2,3,15,,M,,4.9,2018,,3062239.2018.3.15,,,,0,,EDSON,-7.3,2,M,2018-03-15 00:00:00
-116.465,53.57888888888889,,1.3,,0,,0,,,3062239,,,AB,,,16.7,3,16,,M,,5.7,2018,,3062239.2018.3.16,,,,0,,EDSON,-3.1,2.4,M,2018-03-16 00:00:00
-116.465,53.57888888888889,,-0.9,,0,,0,,,3062239,,,AB,,,18.9,3,17,,M,,2.9,2018,,3062239.2018.3.17,,,,0,,EDSON,-4.6,0.5,M,2018-03-17 00:00:00
-116.465,53.57888888888889,,-0.8,,0,,0,,,3062239,,,AB,,,18.8,3,18,,M,,3.1,2018,,3062239.2018.3.18,,,,0,,EDSON,-4.7,2.5,M,2018-03-18 00:00:00
-116.465,53.57888888888889,,-1.6,,35,,27,,,3062239,,,AB,,,19.6,3,19,,M,,7.7,2018,,3062239.2018.3.19,,,,0,,EDSON,-10.9,0,M,2018-03-19 00:00:00
-116.465,53.57888888888889,,2.5,,41,,29,,,3062239,,,AB,,,15.5,3,20,,M,,7.6,2018,,3062239.2018.3.20,,,,0,,EDSON,-2.7,0,M,2018-03-20 00:00:00
-116.465,53.57888888888889,,-0.3,,37,,7,,,3062239,,,AB,,,18.3,3,21,,M,,2.3,2018,,3062239.2018.3.21,,,,0,,EDSON,-2.9,0,M,2018-03-21 00:00:00
-116.465,53.57888888888889,,-1.7,,46,,6,,,3062239,,,AB,,,19.7,3,22,,M,,-0.4,2018,,3062239.2018.3.22,,,,0,,EDSON,-3,0,M,2018-03-22 00:00:00
-116.465,53.57888888888889,,1.7,,44,,22,,,3062239,,,AB,,,16.3,3,23,,M,,6.8,2018,,3062239.2018.3.23,,,,0,,EDSON,-3.4,2.3,M,2018-03-23 00:00:00
-116.465,53.57888888888889,,-2.7,,33,,4,,,3062239,,,AB,,,20.7,3,24,,M,,4.6,2018,,3062239.2018.3.24,,,,0,,EDSON,-9.9,0,M,2018-03-24 00:00:00
-116.465,53.57888888888889,,-2.7,,32,,25,,,3062239,,,AB,,,20.7,3,25,,M,,4.4,2018,,3062239.2018.3.25,,,,0,,EDSON,-9.8,0,M,2018-03-25 00:00:00
-116.465,53.57888888888889,,-0.6,,50,,28,,,3062239,,,AB,,,18.6,3,26,,M,,6.9,2018,,3062239.2018.3.26,,,,0,,EDSON,-8,0,M,2018-03-26 00:00:00
-116.465,53.57888888888889,,-1.4,,67,,30,,,3062239,,,AB,,,19.4,3,27,,M,,4.4,2018,,3062239.2018.3.27,,,,0,,EDSON,-7.2,1.9,M,2018-03-27 00:00:00
-116.465,53.57888888888889,,-1.2,,52,,31,,,3062239,,,AB,,,19.2,3,28,,M,,4.4,2018,,3062239.2018.3.28,,,,0,,EDSON,-6.7,0,M,2018-03-28 00:00:00
-116.465,53.57888888888889,,-16.6,,0,,0,,,3062239,,,AB,,,34.6,3,31,,M,,-4.1,2018,,3062239.2018.3.31,,,,0,,EDSON,-29.1,1.5,M,2018-03-31 00:00:00
-116.465,53.57888888888889,,-13.2,,0,,0,,,3062239,,,AB,,,31.2,4,1,,M,,-3.1,2018,,3062239.2018.4.1,,,,0,,EDSON,-23.2,0,M,2018-04-01 00:00:00
-116.465,53.57888888888889,,-11.7,,33,,33,,,3062239,,,AB,,,29.7,4,4,,M,,-5.6,2018,,3062239.2018.4.4,,,,0,,EDSON,-17.8,0,M,2018-04-04 00:00:00
-116.465,53.57888888888889,,-15.3,,32,,7,,,3062239,,,AB,,,33.3,4,5,,M,,-5.2,2018,,3062239.2018.4.5,,,,0,,EDSON,-25.4,0,M,2018-04-05 00:00:00
-116.465,53.57888888888889,,-12,,41,,13,,,3062239,,,AB,,,30,4,6,,M,,-5.8,2018,,3062239.2018.4.6,,,,0,,EDSON,-18.1,0,M,2018-04-06 00:00:00
-116.465,53.57888888888889,,-9.9,,41,,7,,,3062239,,,AB,,,27.9,4,7,,M,,-4.9,2018,,3062239.2018.4.7,,,,0,,EDSON,-14.9,0,M,2018-04-07 00:00:00
-116.465,53.57888888888889,,2.1,,43,,7,,,3062239,,,AB,,,15.9,4,10,,M,,8.5,2018,,3062239.2018.4.10,,,,0,,EDSON,-4.4,0,M,2018-04-10 00:00:00
-116.465,53.57888888888889,,0.6,,0,,0,,,3062239,,,AB,,,17.4,4,15,,M,,4.3,2018,,3062239.2018.4.15,,,,0,,EDSON,-3.2,0,M,2018-04-15 00:00:00
-116.465,53.57888888888889,,0.1,,32,,6,,,3062239,,,AB,,,17.9,4,16,,M,,0.9,2018,,3062239.2018.4.16,,,,0,,EDSON,-0.7,6.6,M,2018-04-16 00:00:00
-116.465,53.57888888888889,,0.9,,41,,28,,,3062239,,,AB,,,17.1,4,17,,M,,4.9,2018,,3062239.2018.4.17,,,,0,,EDSON,-3.1,4.5,M,2018-04-17 00:00:00
-116.465,53.57888888888889,,1.5,,35,,29,,,3062239,,,AB,,,16.5,4,18,,M,,10,2018,,3062239.2018.4.18,,,,0,,EDSON,-7.1,0,M,2018-04-18 00:00:00
-116.465,53.57888888888889,,3.1,,33,,28,,,3062239,,,AB,,,14.9,4,19,,M,,13,2018,,3062239.2018.4.19,,,,0,,EDSON,-6.8,0,M,2018-04-19 00:00:00
-116.465,53.57888888888889,,6.1,,37,,27,,,3062239,,,AB,,,11.9,4,20,,M,,15.1,2018,,3062239.2018.4.20,,,,0,,EDSON,-2.9,0,M,2018-04-20 00:00:00
-116.465,53.57888888888889,,5.4,,0,,0,,,3062239,,,AB,,,12.6,4,23,,M,,15.7,2018,,3062239.2018.4.23,,,,0,,EDSON,-4.9,0,M,2018-04-23 00:00:00
-116.465,53.57888888888889,,7.4,,0,,0,,,3062239,,,AB,,,10.6,4,24,,M,,17.1,2018,,3062239.2018.4.24,,,,0,,EDSON,-2.4,0,M,2018-04-24 00:00:00
-116.465,53.57888888888889,,9.9,,48,,31,,,3062239,,,AB,,,8.1,4,25,,M,,18,2018,,3062239.2018.4.25,,,,0,,EDSON,1.8,0,M,2018-04-25 00:00:00
-116.465,53.57888888888889,,9.7,,32,,33,,,3062239,,,AB,,,8.3,4,26,,M,,20.4,2018,,3062239.2018.4.26,,,,0,,EDSON,-1.1,0,M,2018-04-26 00:00:00
-116.465,53.57888888888889,,7.2,,46,,32,,,3062239,,,AB,,,10.8,4,29,,M,,14.4,2018,,3062239.2018.4.29,,,,0,,EDSON,0,0,M,2018-04-29 00:00:00
-116.465,53.57888888888889,,7,,43,,32,,,3062239,,,AB,,,11,4,30,,M,,17.9,2018,,3062239.2018.4.30,,,,0,,EDSON,-3.9,0,M,2018-04-30 00:00:00
-116.465,53.57888888888889,,6.7,,54,,32,,,3062239,,,AB,,,11.3,5,1,,M,,14,2018,,3062239.2018.5.1,,,,0,,EDSON,-0.6,0,M,2018-05-01 00:00:00
-116.465,53.57888888888889,,9,,67,,31,,,3062239,,,AB,,,9,5,2,,M,,19.4,2018,,3062239.2018.5.2,,,,0,,EDSON,-1.5,0,M,2018-05-02 00:00:00
-116.465,53.57888888888889,,7.7,,52,,34,,,3062239,,,AB,,,10.3,5,3,,M,,17.8,2018,,3062239.2018.5.3,,,,0,,EDSON,-2.4,0,M,2018-05-03 00:00:00
-116.465,53.57888888888889,,12.2,,54,,27,,,3062239,,,AB,,,5.8,5,4,,M,,19.3,2018,,3062239.2018.5.4,,,,0,,EDSON,5,0,M,2018-05-04 00:00:00
-116.465,53.57888888888889,,10,,35,,27,,,3062239,,,AB,,,8,5,5,,M,,21.3,2018,,3062239.2018.5.5,,,,0,,EDSON,-1.4,0,M,2018-05-05 00:00:00
-116.465,53.57888888888889,,11.5,,0,,0,,,3062239,,,AB,,,6.5,5,6,,M,,23.6,2018,,3062239.2018.5.6,,,,0,,EDSON,-0.6,0,M,2018-05-06 00:00:00
-116.465,53.57888888888889,,13.2,,41,,19,,,3062239,,,AB,,,4.8,5,7,,M,,22.6,2018,,3062239.2018.5.7,,,,0,,EDSON,3.7,1.2,M,2018-05-07 00:00:00
-116.465,53.57888888888889,,15,,39,,31,,,3062239,,,AB,,,3,5,8,,M,,22.7,2018,,3062239.2018.5.8,,,,0,,EDSON,7.3,0,M,2018-05-08 00:00:00
-116.465,53.57888888888889,,5.2,,0,,0,,,3062239,,,AB,,,12.8,5,10,,M,,7,2018,,3062239.2018.5.10,,,,0,,EDSON,3.4,2.9,M,2018-05-10 00:00:00
-116.465,53.57888888888889,,13.1,,33,,27,,,3062239,,,AB,,,4.9,5,13,,M,,23,2018,,3062239.2018.5.13,,,,0,,EDSON,3.1,0,M,2018-05-13 00:00:00
-116.465,53.57888888888889,,14.8,,39,,21,,,3062239,,,AB,,,3.2,5,14,,M,,27.1,2018,,3062239.2018.5.14,,,,0,,EDSON,2.5,0,M,2018-05-14 00:00:00
-116.465,53.57888888888889,,16.3,,0,,0,,,3062239,,,AB,,,1.7,5,15,,M,,27,2018,,3062239.2018.5.15,,,,0,,EDSON,5.6,0,M,2018-05-15 00:00:00
-116.465,53.57888888888889,,8.2,,0,,0,,,3062239,,,AB,,,9.8,5,17,,M,,11,2018,,3062239.2018.5.17,,,,0,,EDSON,5.4,6.7,M,2018-05-17 00:00:00
-116.465,53.57888888888889,,10.2,,39,,14,,,3062239,,,AB,,,7.8,5,18,,M,,18.4,2018,,3062239.2018.5.18,,,,0,,EDSON,1.9,0,M,2018-05-18 00:00:00
-116.465,53.57888888888889,,10.9,,0,,0,,,3062239,,,AB,,,7.1,5,19,,M,,23.1,2018,,3062239.2018.5.19,,,,0,,EDSON,-1.4,0,M,2018-05-19 00:00:00
-116.465,53.57888888888889,,12.7,,52,,34,,,3062239,,,AB,,,5.3,5,20,,M,,23,2018,,3062239.2018.5.20,,,,0,,EDSON,2.3,0.8,M,2018-05-20 00:00:00
-116.465,53.57888888888889,,13.7,,35,,32,,,3062239,,,AB,,,4.3,5,21,,M,,23.4,2018,,3062239.2018.5.21,,,,0,,EDSON,3.9,0,M,2018-05-21 00:00:00
-116.465,53.57888888888889,,14.9,,0,,0,,,3062239,,,AB,,,3.1,5,22,,M,,26.7,2018,,3062239.2018.5.22,,,,0,,EDSON,3,0,M,2018-05-22 00:00:00
-116.465,53.57888888888889,,16.8,,37,,11,,,3062239,,,AB,,,1.2,5,23,,M,,28.6,2018,,3062239.2018.5.23,,,,0,,EDSON,5,0,M,2018-05-23 00:00:00
-116.465,53.57888888888889,,13.3,,44,,22,,,3062239,,,AB,,,4.7,5,24,,M,,18.6,2018,,3062239.2018.5.24,,,,0,,EDSON,7.9,2.4,M,2018-05-24 00:00:00
-116.465,53.57888888888889,,14.9,,35,,4,,,3062239,,,AB,,,3.1,5,25,,M,,23,2018,,3062239.2018.5.25,,,,0,,EDSON,6.8,1,M,2018-05-25 00:00:00
-116.465,53.57888888888889,,12.7,,0,,0,,,3062239,,,AB,,,5.3,5,27,,M,,24,2018,,3062239.2018.5.27,,,,0,,EDSON,1.3,0,M,2018-05-27 00:00:00
-116.465,53.57888888888889,,6.8,,0,,0,,,3062239,,,AB,,,11.2,5,30,,M,,9.5,2018,,3062239.2018.5.30,,,,0,,EDSON,4.1,9.9,M,2018-05-30 00:00:00
-116.465,53.57888888888889,,7.6,,33,,9,,,3062239,,,AB,,,10.4,5,31,,M,,9.6,2018,,3062239.2018.5.31,,,,0,,EDSON,5.6,3.2,M,2018-05-31 00:00:00
-116.465,53.57888888888889,,11,,39,,35,,,3062239,,,AB,,,7,6,1,,M,,15.3,2018,,3062239.2018.6.1,,,,0,,EDSON,6.7,8.5,M,2018-06-01 00:00:00
-116.465,53.57888888888889,,10.4,,32,,7,,,3062239,,,AB,,,7.6,6,3,,M,,20.4,2018,,3062239.2018.6.3,,,,0,,EDSON,0.3,0,M,2018-06-03 00:00:00
-116.465,53.57888888888889,,,M,43,M,26,,M,3062239,,,AB,,M,,6,6,,M,,,2018,,3062239.2018.6.6,M,,,,E,EDSON,1.6,,M,2018-06-06 00:00:00
-116.465,53.57888888888889,,13.8,,52,,28,,,3062239,,,AB,,,4.2,6,7,,M,,25.4,2018,,3062239.2018.6.7,,,,0,,EDSON,2.1,0,M,2018-06-07 00:00:00
-116.465,53.57888888888889,,15.5,,35,,24,,,3062239,,,AB,,,2.5,6,8,,M,,24.9,2018,,3062239.2018.6.8,,,,0,,EDSON,6.1,0,M,2018-06-08 00:00:00
-116.465,53.57888888888889,,15.2,,46,,28,,,3062239,,,AB,,,2.8,6,9,,M,,21.8,2018,,3062239.2018.6.9,,,,0,,EDSON,8.5,0,M,2018-06-09 00:00:00
-116.465,53.57888888888889,,7.8,,54,,28,,,3062239,,,AB,,,10.2,6,10,,M,,10.2,2018,,3062239.2018.6.10,,,,0,,EDSON,5.4,23.6,M,2018-06-10 00:00:00
-116.465,53.57888888888889,,9.8,,83,,28,,,3062239,,,AB,,,8.2,6,11,,M,,14,2018,,3062239.2018.6.11,,,,0,,EDSON,5.6,1.3,M,2018-06-11 00:00:00
-116.465,53.57888888888889,,14.4,,63,,26,,,3062239,,,AB,,,3.6,6,12,,M,,19.1,2018,,3062239.2018.6.12,,,,0,,EDSON,9.6,0,M,2018-06-12 00:00:00
-116.465,53.57888888888889,,11.2,,32,,34,,,3062239,,,AB,,,6.8,6,13,,M,,18.7,2018,,3062239.2018.6.13,,,,0,,EDSON,3.7,0,M,2018-06-13 00:00:00
-116.465,53.57888888888889,,12.9,,54,,30,,,3062239,,,AB,,,5.1,6,14,,M,,18.3,2018,,3062239.2018.6.14,,,,0,,EDSON,7.5,2,M,2018-06-14 00:00:00
-116.465,53.57888888888889,,11.5,,41,,30,,,3062239,,,AB,,,6.5,6,15,,M,,18.2,2018,,3062239.2018.6.15,,,,0,,EDSON,4.8,5.7,M,2018-06-15 00:00:00
-116.465,53.57888888888889,,12.5,,33,,26,,,3062239,,,AB,,,5.5,6,16,,M,,20.1,2018,,3062239.2018.6.16,,,,0,,EDSON,4.8,0,M,2018-06-16 00:00:00
-116.465,53.57888888888889,,14.1,,0,,0,,,3062239,,,AB,,,3.9,6,17,,M,,25.2,2018,,3062239.2018.6.17,,,,0,,EDSON,2.9,0,M,2018-06-17 00:00:00
-116.465,53.57888888888889,,16,,0,,0,,,3062239,,,AB,,,2,6,18,,M,,26.3,2018,,3062239.2018.6.18,,,,0,,EDSON,5.6,0,M,2018-06-18 00:00:00
-116.465,53.57888888888889,,16.2,,0,,0,,,3062239,,,AB,,,1.8,6,19,,M,,27,2018,,3062239.2018.6.19,,,,0,,EDSON,5.4,0,M,2018-06-19 00:00:00
-116.465,53.57888888888889,,17.6,,0,,0,,,3062239,,,AB,,,0.4,6,20,,M,,27.9,2018,,3062239.2018.6.20,,,,0,,EDSON,7.3,0,M,2018-06-20 00:00:00
-116.465,53.57888888888889,,17.4,,44,,27,,,3062239,,,AB,,,0.6,6,23,,M,,24.9,2018,,3062239.2018.6.23,,,,0,,EDSON,9.9,0,M,2018-06-23 00:00:00
-116.465,53.57888888888889,,18.2,,52,,21,,,3062239,,,AB,,,0,6,24,,M,,26.2,2018,,3062239.2018.6.24,,,,0.2,,EDSON,10.2,24.5,M,2018-06-24 00:00:00
-116.465,53.57888888888889,,16.4,,61,,28,,,3062239,,,AB,,,1.6,6,25,,M,,21.3,2018,,3062239.2018.6.25,,,,0,,EDSON,11.4,1.2,M,2018-06-25 00:00:00
-116.465,53.57888888888889,,9.2,,50,,28,,,3062239,,,AB,,,8.8,6,26,,M,,16.2,2018,,3062239.2018.6.26,,,,0,,EDSON,2.2,0,M,2018-06-26 00:00:00
-116.465,53.57888888888889,,14.3,,54,,31,,,3062239,,,AB,,,3.7,6,27,,M,,20.7,2018,,3062239.2018.6.27,,,,0,,EDSON,7.9,0,M,2018-06-27 00:00:00
-116.465,53.57888888888889,,11.1,,35,,27,,,3062239,,,AB,,,6.9,6,28,,M,,20.5,2018,,3062239.2018.6.28,,,,0,,EDSON,1.7,0,M,2018-06-28 00:00:00
-116.465,53.57888888888889,,13.7,,37,,31,,,3062239,,,AB,,,4.3,6,29,,M,,20.1,2018,,3062239.2018.6.29,,,,0,,EDSON,7.3,0,M,2018-06-29 00:00:00
-116.465,53.57888888888889,,11.2,,41,,30,,,3062239,,,AB,,,6.8,7,1,,M,,18.7,2018,,3062239.2018.7.1,,,,0,,EDSON,3.7,0,M,2018-07-01 00:00:00
-116.465,53.57888888888889,,9.4,,41,,28,,,3062239,,,AB,,,8.6,7,2,,M,,11.9,2018,,3062239.2018.7.2,,,,0,,EDSON,6.9,23.8,M,2018-07-02 00:00:00
-116.465,53.57888888888889,,12.1,,33,,32,,,3062239,,,AB,,,5.9,7,3,,M,,15,2018,,3062239.2018.7.3,,,,0,,EDSON,9.1,22.4,M,2018-07-03 00:00:00
-116.465,53.57888888888889,,15.1,,0,,0,,,3062239,,,AB,,,2.9,7,4,,M,,19.7,2018,,3062239.2018.7.4,,,,0,,EDSON,10.5,2.7,M,2018-07-04 00:00:00
-116.465,53.57888888888889,,16.2,,0,,0,,,3062239,,,AB,,,1.8,7,5,,M,,26.1,2018,,3062239.2018.7.5,,,,0,,EDSON,6.3,0,M,2018-07-05 00:00:00
-116.465,53.57888888888889,,19.2,M,0,E,0,,E,3062239,,,AB,,E,0,7,6,,M,,25.6,2018,,3062239.2018.7.6,E,,,1.2,E,EDSON,12.8,,M,2018-07-06 00:00:00
-116.465,53.57888888888889,,15.7,,48,,31,,,3062239,,,AB,,,2.3,7,7,,M,,21.3,2018,,3062239.2018.7.7,,,,0,,EDSON,10.1,4.4,M,2018-07-07 00:00:00
-116.465,53.57888888888889,,15.3,,44,,21,,,3062239,,,AB,,,2.7,7,8,,M,,21.8,2018,,3062239.2018.7.8,,,,0,,EDSON,8.8,1.3,M,2018-07-08 00:00:00
-116.465,53.57888888888889,,15.8,,0,,0,,,3062239,,,AB,,,2.2,7,9,,M,,25.5,2018,,3062239.2018.7.9,,,,0,,EDSON,6,0,M,2018-07-09 00:00:00
-116.465,53.57888888888889,,16.8,,39,,33,,,3062239,,,AB,,,1.2,7,12,,M,,25.1,2018,,3062239.2018.7.12,,,,0,,EDSON,8.5,0,M,2018-07-12 00:00:00
-116.465,53.57888888888889,,14.3,,37,,35,,,3062239,,,AB,,,3.7,7,13,,M,,18.9,2018,,3062239.2018.7.13,,,,0,,EDSON,9.6,10.2,M,2018-07-13 00:00:00
-116.465,53.57888888888889,,14.9,,0,,0,,,3062239,,,AB,,,3.1,7,15,,M,,25.9,2018,,3062239.2018.7.15,,,,0,,EDSON,3.9,0,M,2018-07-15 00:00:00
-116.465,53.57888888888889,,18,,0,,0,,,3062239,,,AB,,,0,7,16,,M,,29.3,2018,,3062239.2018.7.16,,,,0,,EDSON,6.7,0,M,2018-07-16 00:00:00
-116.465,53.57888888888889,,19.3,,39,,2,,,3062239,,,AB,,,0,7,17,,M,,29.3,2018,,3062239.2018.7.17,,,,1.3,,EDSON,9.3,9.2,M,2018-07-17 00:00:00
-116.465,53.57888888888889,,18.9,,46,,1,,,3062239,,,AB,,,0,7,18,,M,,24.8,2018,,3062239.2018.7.18,,,,0.9,,EDSON,13,8.5,M,2018-07-18 00:00:00
-116.465,53.57888888888889,,9.9,,35,,25,,,3062239,,,AB,,,8.1,7,21,,M,,14,2018,,3062239.2018.7.21,,,,0,,EDSON,5.8,6.3,M,2018-07-21 00:00:00
-116.465,53.57888888888889,,14.8,,35,,27,,,3062239,,,AB,,,3.2,7,22,,M,,18.7,2018,,3062239.2018.7.22,,,,0,,EDSON,10.8,3.4,M,2018-07-22 00:00:00
-116.465,53.57888888888889,,13.1,,37,,34,,,3062239,,,AB,,,4.9,7,23,,M,,15.6,2018,,3062239.2018.7.23,,,,0,,EDSON,10.5,2.8,M,2018-07-23 00:00:00
-116.465,53.57888888888889,,11.8,,0,,0,,,3062239,,,AB,,,6.2,7,24,,M,,18.3,2018,,3062239.2018.7.24,,,,0,,EDSON,5.2,0,M,2018-07-24 00:00:00
-116.465,53.57888888888889,,13.2,,0,,0,,,3062239,,,AB,,,4.8,7,25,,M,,22.6,2018,,3062239.2018.7.25,,,,0,,EDSON,3.7,0,M,2018-07-25 00:00:00
-116.465,53.57888888888889,,14.4,,44,,28,,,3062239,,,AB,,,3.6,7,26,,M,,23,2018,,3062239.2018.7.26,,,,0,,EDSON,5.8,0,M,2018-07-26 00:00:00
-116.465,53.57888888888889,,15.8,,0,,0,,,3062239,,,AB,,,2.2,7,27,,M,,25.1,2018,,3062239.2018.7.27,,,,0,,EDSON,6.5,0,M,2018-07-27 00:00:00
-116.465,53.57888888888889,,16.7,,0,,0,,,3062239,,,AB,,,1.3,7,28,,M,,27.1,2018,,3062239.2018.7.28,,,,0,,EDSON,6.2,0,M,2018-07-28 00:00:00
-116.465,53.57888888888889,,17.9,,63,,29,,,3062239,,,AB,,,0.1,7,29,,M,,28.4,2018,,3062239.2018.7.29,,,,0,,EDSON,7.4,1.4,M,2018-07-29 00:00:00
-116.465,53.57888888888889,,17.3,,37,,24,,,3062239,,,AB,,,0.7,7,30,,M,,24.3,2018,,3062239.2018.7.30,,,,0,,EDSON,10.3,2.8,M,2018-07-30 00:00:00
