x,y,SNOW_ON_GROUND,TOTAL_RAIN,HEATING_DEGREE_DAYS_FLAG,CLIMATE_IDENTIFIER,LOCAL_MONTH,MAX_TEMPERATURE,MAX_TEMPERATURE_FLAG,PROVINCE_CODE,ID,SPEED_MAX_GUST,MAX_REL_HUMIDITY,COOLING_DEGREE_DAYS_FLAG,MAX_REL_HUMIDITY_FLAG,STATION_NAME,DIRECTION_MAX_GUST_FLAG,TOTAL_PRECIPITATION_FLAG,COOLING_DEGREE_DAYS,TOTAL_SNOW,TOTAL_RAIN_FLAG,TOTAL_SNOW_FLAG,MIN_REL_HUMIDITY_FLAG,LOCAL_DATE,MEAN_TEMPERATURE_FLAG,LOCAL_DAY,MIN_REL_HUMIDITY,SNOW_ON_GROUND_FLAG,MEAN_TEMPERATURE,LOCAL_YEAR,HEATING_DEGREE_DAYS,SPEED_MAX_GUST_FLAG,TOTAL_PRECIPITATION,DIRECTION_MAX_GUST,MIN_TEMPERATURE_FLAG,MIN_TEMPERATURE
-113.89444444444445,52.18222222222222,,,,3025484,7,26,,AB,3025484.2022.7.14,42,98,,,RED DEER REGIONAL A,,,0,,,,,2022-07-14 00:00:00,,14,48,,17.1,2022,0.9,,0,17,,8.1
-113.89444444444445,52.18222222222222,,,,3025484,7,28.9,,AB,3025484.2022.7.15,,99,,,RED DEER REGIONAL A,M,,1.6,,,,,2022-07-15 00:00:00,,15,32,,19.6,2022,0,M,0,,,10.3
-113.89444444444445,52.18222222222222,,,,3025484,7,26.3,,AB,3025484.2022.7.16,109,100,,,RED DEER REGIONAL A,,,1.4,,,,,2022-07-16 00:00:00,,16,41,,19.4,2022,0,,19.8,26,,12.5
-113.89444444444445,52.18222222222222,,,,3025484,7,22.4,,AB,3025484.2022.7.17,48,100,,,RED DEER REGIONAL A,,,0,,,,,2022-07-17 00:00:00,,17,53,,17.5,2022,0.5,,5.4,25,,12.5
-113.89444444444445,52.18222222222222,,,,3025484,7,21.5,,AB,3025484.2022.7.18,41,100,,,RED DEER REGIONAL A,,,0,,,,,2022-07-18 00:00:00,,18,62,,17,2022,1,,0,20,,12.4
-113.89444444444445,52.18222222222222,,,,3025484,7,27.2,,AB,3025484.2022.7.19,61,99,,,RED DEER REGIONAL A,,,1.5,,,,,2022-07-19 00:00:00,,19,45,,19.5,2022,0,,1,1,,11.8
-113.89444444444445,52.18222222222222,,,,3025484,7,23.8,,AB,3025484.2022.7.20,,98,,,RED DEER REGIONAL A,M,,0,,,,,2022-07-20 00:00:00,,20,35,,15.9,2022,2.1,M,0,,,7.9
-113.89444444444445,52.18222222222222,,,,3025484,7,25.8,,AB,3025484.2022.7.21,,100,,,RED DEER REGIONAL A,M,,0,,,,,2022-07-21 00:00:00,,21,35,,17.2,2022,0.8,M,0,,,8.5
-113.89444444444445,52.18222222222222,,,,3025484,7,21.5,,AB,3025484.2022.7.22,39,99,,,RED DEER REGIONAL A,,,0,,,,,2022-07-22 00:00:00,,22,47,,17,2022,1,,1.2,2,,12.5
-113.89444444444445,52.18222222222222,,,,3025484,7,24.2,,AB,3025484.2022.7.23,,100,,,RED DEER REGIONAL A,M,,0,,,,,2022-07-23 00:00:00,,23,49,,17.1,2022,0.9,M,0,,,10
-113.89444444444445,52.18222222222222,,,,3025484,7,24.6,,AB,3025484.2022.7.24,32,100,,,RED DEER REGIONAL A,,,0.1,,,,,2022-07-24 00:00:00,,24,49,,18.1,2022,0,,0,3,,11.6
-113.89444444444445,52.18222222222222,,,,3025484,7,21.2,,AB,3025484.2022.7.25,41,100,,,RED DEER REGIONAL A,,,0,,,,,2022-07-25 00:00:00,,25,55,,17.2,2022,0.8,,4.7,32,,13.2
-113.89444444444445,52.18222222222222,,,,3025484,7,23.5,,AB,3025484.2022.7.26,,100,,,RED DEER REGIONAL A,M,,0,,,,,2022-07-26 00:00:00,,26,46,,17.7,2022,0.3,M,0,,,11.8
-113.89444444444445,52.18222222222222,,,,3025484,7,26.5,,AB,3025484.2022.7.27,,95,,,RED DEER REGIONAL A,M,,1.9,,,,,2022-07-27 00:00:00,,27,49,,19.9,2022,0,M,0,,,13.3
-113.89444444444445,52.18222222222222,,,,3025484,7,28.6,,AB,3025484.2022.7.28,35,94,,,RED DEER REGIONAL A,,,3,,,,,2022-07-28 00:00:00,,28,47,,21,2022,0,,0,18,,13.3
-113.89444444444445,52.18222222222222,,,,3025484,7,29.4,,AB,3025484.2022.7.29,72,100,,,RED DEER REGIONAL A,,,3.6,,,,,2022-07-29 00:00:00,,29,47,,21.6,2022,0,,9.5,25,,13.7
-113.89444444444445,52.18222222222222,,,,3025484,7,25.9,,AB,3025484.2022.7.30,35,100,,,RED DEER REGIONAL A,,,1.9,,,,,2022-07-30 00:00:00,,30,60,,19.9,2022,0,,2.2,33,,13.8
-113.89444444444445,52.18222222222222,,,,3025484,7,24.9,,AB,3025484.2022.7.31,39,100,,,RED DEER REGIONAL A,,,0.9,,,,,2022-07-31 00:00:00,,31,64,,18.9,2022,0,,1.2,7,,12.8
-113.89444444444445,52.18222222222222,,,,3025484,8,26.3,,AB,3025484.2022.8.1,59,100,,,RED DEER REGIONAL A,,,1.4,,,,,2022-08-01 00:00:00,,1,58,,19.4,2022,0,,24.4,32,,12.5
-113.89444444444445,52.18222222222222,,,,3025484,8,21.4,,AB,3025484.2022.8.2,46,99,,,RED DEER REGIONAL A,,,0,,,,,2022-08-02 00:00:00,,2,49,,16.7,2022,1.3,,0,32,,12
-113.89444444444445,52.18222222222222,,,,3025484,8,22.5,,AB,3025484.2022.8.3,,100,,,RED DEER REGIONAL A,M,,0,,,,,2022-08-03 00:00:00,,3,60,,17.4,2022,0.6,M,0,,,12.2
-113.89444444444445,52.18222222222222,,,,3025484,8,18.8,,AB,3025484.2022.8.4,58,100,,,RED DEER REGIONAL A,,,0,,,,,2022-08-04 00:00:00,,4,61,,15.1,2022,2.9,,0.2,30,,11.4
-113.89444444444445,52.18222222222222,,,,3025484,8,17.6,,AB,3025484.2022.8.5,54,96,,,RED DEER REGIONAL A,,,0,,,,,2022-08-05 00:00:00,,5,49,,12.8,2022,5.2,,0,31,,7.9
-113.89444444444445,52.18222222222222,,,,3025484,8,24.2,,AB,3025484.2022.8.6,39,100,,,RED DEER REGIONAL A,,,0,,,,,2022-08-06 00:00:00,,6,33,,14.6,2022,3.4,,0,18,,4.9
-113.89444444444445,52.18222222222222,,,,3025484,8,26.9,,AB,3025484.2022.8.7,,97,,,RED DEER REGIONAL A,M,,1.3,,,,,2022-08-07 00:00:00,,7,37,,19.3,2022,0,M,0,,,11.7
-113.89444444444445,52.18222222222222,,,,3025484,8,22.4,,AB,3025484.2022.8.8,46,90,,,RED DEER REGIONAL A,,,0,,,,,2022-08-08 00:00:00,,8,46,,15.8,2022,2.2,,0,36,,9.1
-113.89444444444445,52.18222222222222,,,,3025484,8,25.1,,AB,3025484.2022.8.9,41,94,,,RED DEER REGIONAL A,,,1.1,,,,,2022-08-09 00:00:00,,9,35,,19.1,2022,0,,0,10,,13.1
-113.89444444444445,52.18222222222222,,,,3025484,8,26,,AB,3025484.2022.8.10,,94,,,RED DEER REGIONAL A,M,,0.4,,,,,2022-08-10 00:00:00,,10,49,,18.4,2022,0,M,0,,,10.7
-113.89444444444445,52.18222222222222,,,M,3025484,8,,M,AB,3025484.2022.8.11,,,M,M,RED DEER REGIONAL A,M,M,,,,,M,2022-08-11 00:00:00,M,11,,,,2022,,M,,,M,
-113.89444444444445,52.18222222222222,,,,3025484,8,28.9,,AB,3025484.2022.8.12,35,100,,,RED DEER REGIONAL A,,,1.6,,,,,2022-08-12 00:00:00,,12,33,,19.6,2022,0,,0.5,23,,10.2
-113.89444444444445,52.18222222222222,,,,3025484,8,28.8,,AB,3025484.2022.8.13,54,100,,,RED DEER REGIONAL A,,,2.3,,,,,2022-08-13 00:00:00,,13,38,,20.3,2022,0,,0,26,,11.8
-113.89444444444445,52.18222222222222,,,,3025484,8,24.9,,AB,3025484.2022.8.14,,98,,,RED DEER REGIONAL A,M,,0,,,,,2022-08-14 00:00:00,,14,35,,17.5,2022,0.5,M,0.7,,,10
-113.89444444444445,52.18222222222222,,,,3025484,8,25.6,,AB,3025484.2022.8.15,,100,,,RED DEER REGIONAL A,M,,0.9,,,,,2022-08-15 00:00:00,,15,41,,18.9,2022,0,M,0,,,12.2
-113.89444444444445,52.18222222222222,,,,3025484,8,27.8,,AB,3025484.2022.8.16,42,100,,,RED DEER REGIONAL A,,,0.3,,,,,2022-08-16 00:00:00,,16,36,,18.3,2022,0,,0.2,34,,8.7
-113.89444444444445,52.18222222222222,,,,3025484,8,25.3,,AB,3025484.2022.8.17,,100,,,RED DEER REGIONAL A,M,,0.1,,,,,2022-08-17 00:00:00,,17,39,,18.1,2022,0,M,0.2,,,10.9
-113.89444444444445,52.18222222222222,,,,3025484,8,28.5,,AB,3025484.2022.8.18,42,100,,,RED DEER REGIONAL A,,,1.1,,,,,2022-08-18 00:00:00,,18,37,,19.1,2022,0,,0,13,,9.7
-113.89444444444445,52.18222222222222,,,,3025484,8,30.3,,AB,3025484.2022.8.19,45,89,,,RED DEER REGIONAL A,,,3.1,,,,,2022-08-19 00:00:00,,19,28,,21.1,2022,0,,0,16,,11.9
-113.89444444444445,52.18222222222222,,,,3025484,8,25.5,,AB,3025484.2022.8.20,,92,,,RED DEER REGIONAL A,M,,1.6,,,,,2022-08-20 00:00:00,,20,51,,19.6,2022,0,M,0,,,13.6
-113.89444444444445,52.18222222222222,,,,3025484,8,23.6,,AB,3025484.2022.8.21,,100,,,RED DEER REGIONAL A,M,,0.3,,,,,2022-08-21 00:00:00,,21,59,,18.3,2022,0,M,0,,,12.9
-113.89444444444445,52.18222222222222,,,,3025484,8,25.9,,AB,3025484.2022.8.22,,100,,,RED DEER REGIONAL A,M,,0,,,,,2022-08-22 00:00:00,,22,49,,18,2022,0,M,0,,,10.1
-113.89444444444445,52.18222222222222,,,,3025484,8,23.1,,AB,3025484.2022.8.23,,100,,,RED DEER REGIONAL A,M,,0,,,,,2022-08-23 00:00:00,,23,58,,17.6,2022,0.4,M,2.8,,,12
-113.89444444444445,52.18222222222222,,,,3025484,8,25.6,,AB,3025484.2022.8.24,32,100,,,RED DEER REGIONAL A,,,0,,,,,2022-08-24 00:00:00,,24,33,,16.3,2022,1.7,,0,14,,6.9
-113.89444444444445,52.18222222222222,,,,3025484,8,26.3,,AB,3025484.2022.8.25,42,100,,,RED DEER REGIONAL A,,,0,,,,,2022-08-25 00:00:00,,25,39,,17.2,2022,0.8,,0,15,,8
-113.89444444444445,52.18222222222222,,,,3025484,8,27.4,,AB,3025484.2022.8.26,39,100,,,RED DEER REGIONAL A,,,0.1,,,,,2022-08-26 00:00:00,,26,39,,18.1,2022,0,,0,31,,8.7
-113.89444444444445,52.18222222222222,,,,3025484,8,18.1,,AB,3025484.2022.8.27,48,100,,,RED DEER REGIONAL A,,,0,,,,,2022-08-27 00:00:00,,27,67,,14.2,2022,3.8,,0,29,,10.2
-113.89444444444445,52.18222222222222,,,,3025484,8,21.4,,AB,3025484.2022.8.28,50,90,,,RED DEER REGIONAL A,,,0,,,,,2022-08-28 00:00:00,,28,33,,14,2022,4,,0,31,,6.5
-113.89444444444445,52.18222222222222,,,,3025484,8,26.5,,AB,3025484.2022.8.29,,97,,,RED DEER REGIONAL A,M,,0,,,,,2022-08-29 00:00:00,,29,31,,15.8,2022,2.2,M,0,,,5
-113.89444444444445,52.18222222222222,,,,3025484,8,29.9,,AB,3025484.2022.8.30,,100,,,RED DEER REGIONAL A,M,,0.9,,,,,2022-08-30 00:00:00,,30,28,,18.9,2022,0,M,0,,,7.8
-113.89444444444445,52.18222222222222,,,,3025484,8,31.1,,AB,3025484.2022.8.31,33,98,,,RED DEER REGIONAL A,,,3,,,,,2022-08-31 00:00:00,,31,25,,21,2022,0,,0,25,,10.8
-113.89444444444445,52.18222222222222,,,,3025484,9,22.7,,AB,3025484.2022.9.1,50,91,,,RED DEER REGIONAL A,,,0,,,,,2022-09-01 00:00:00,,1,40,,15.8,2022,2.2,,0,35,,8.9
-113.89444444444445,52.18222222222222,,,,3025484,9,29.8,,AB,3025484.2022.9.2,41,95,,,RED DEER REGIONAL A,,,0.4,,,,,2022-09-02 00:00:00,,2,22,,18.4,2022,0,,0,15,,7
-113.89444444444445,52.18222222222222,,,,3025484,9,31.7,,AB,3025484.2022.9.3,,91,,,RED DEER REGIONAL A,M,,1.4,,,,,2022-09-03 00:00:00,,3,20,,19.4,2022,0,M,0,,,7.1
-113.89444444444445,52.18222222222222,,,,3025484,9,30.6,,AB,3025484.2022.9.4,,90,,,RED DEER REGIONAL A,M,,1.7,,,,,2022-09-04 00:00:00,,4,23,,19.7,2022,0,M,0,,,8.8
-113.89444444444445,52.18222222222222,,,,3025484,9,17.7,,AB,3025484.2022.9.5,48,84,,,RED DEER REGIONAL A,,,0,,,,,2022-09-05 00:00:00,,5,43,,12.1,2022,5.9,,0,34,,6.5
-113.89444444444445,52.18222222222222,,,,3025484,9,21.9,,AB,3025484.2022.9.6,48,99,,,RED DEER REGIONAL A,,,0,,,,,2022-09-06 00:00:00,,6,29,,11.5,2022,6.5,,0,14,,1
-113.89444444444445,52.18222222222222,,,,3025484,9,22.9,,AB,3025484.2022.9.7,65,95,,,RED DEER REGIONAL A,,,0,,,,,2022-09-07 00:00:00,,7,33,,13.9,2022,4.1,,0,33,,4.8
-113.89444444444445,52.18222222222222,,,,3025484,9,16.2,,AB,3025484.2022.9.8,46,93,,,RED DEER REGIONAL A,,,0,,,,,2022-09-08 00:00:00,,8,44,,10.1,2022,7.9,,0,34,,4
-113.89444444444445,52.18222222222222,,,,3025484,9,16.8,,AB,3025484.2022.9.9,35,87,,,RED DEER REGIONAL A,,,0,,,,,2022-09-09 00:00:00,,9,31,,10.4,2022,7.6,,0,30,,4
-113.89444444444445,52.18222222222222,,,,3025484,9,26.2,,AB,3025484.2022.9.10,,92,,,RED DEER REGIONAL A,M,,0,,,,,2022-09-10 00:00:00,,10,20,,13.1,2022,4.9,M,0,,,0
-113.89444444444445,52.18222222222222,,,,3025484,9,29.3,,AB,3025484.2022.9.11,,86,,,RED DEER REGIONAL A,M,,0,,,,,2022-09-11 00:00:00,,11,20,,16.1,2022,1.9,M,0,,,2.8
-113.89444444444445,52.18222222222222,,,,3025484,9,20.9,,AB,3025484.2022.9.12,33,89,,,RED DEER REGIONAL A,,,0,,,,,2022-09-12 00:00:00,,12,27,,14.3,2022,3.7,,0,14,,7.7
-113.89444444444445,52.18222222222222,,,,3025484,9,16.4,,AB,3025484.2022.9.13,,94,,,RED DEER REGIONAL A,M,,0,,,,,2022-09-13 00:00:00,,13,56,,12.3,2022,5.7,M,0,,,8.2
-113.89444444444445,52.18222222222222,,,,3025484,9,21.1,,AB,3025484.2022.9.14,,100,,,RED DEER REGIONAL A,M,,0,,,,,2022-09-14 00:00:00,,14,38,,12.7,2022,5.3,M,0,,,4.3
-113.89444444444445,52.18222222222222,,,,3025484,9,22.5,,AB,3025484.2022.9.15,48,93,,,RED DEER REGIONAL A,,,0,,,,,2022-09-15 00:00:00,,15,35,,13.6,2022,4.4,,0,15,,4.7
-113.89444444444445,52.18222222222222,,,,3025484,9,21.8,,AB,3025484.2022.9.16,,100,,,RED DEER REGIONAL A,M,,0,,,,,2022-09-16 00:00:00,,16,34,,12.6,2022,5.4,M,0,,,3.3
-113.89444444444445,52.18222222222222,,,,3025484,9,17.5,,AB,3025484.2022.9.17,41,94,,,RED DEER REGIONAL A,,,0,,,,,2022-09-17 00:00:00,,17,31,,10.6,2022,7.4,,0,36,,3.7
-113.89444444444445,52.18222222222222,,,,3025484,9,18.1,,AB,3025484.2022.9.18,,100,,,RED DEER REGIONAL A,M,,0,,,,,2022-09-18 00:00:00,,18,34,,8.8,2022,9.2,M,0,,,-0.6
-113.89444444444445,52.18222222222222,,,,3025484,9,11.5,,AB,3025484.2022.9.19,42,97,,,RED DEER REGIONAL A,,,0,,,,,2022-09-19 00:00:00,,19,56,,8,2022,10,,0,28,,4.5
-113.89444444444445,52.18222222222222,,,,3025484,9,14.1,,AB,3025484.2022.9.20,35,97,,,RED DEER REGIONAL A,,,0,,,,,2022-09-20 00:00:00,,20,37,,7.7,2022,10.3,,0,33,,1.3
-113.89444444444445,52.18222222222222,,,,3025484,9,18.6,,AB,3025484.2022.9.21,50,92,,,RED DEER REGIONAL A,,,0,,,,,2022-09-21 00:00:00,,21,25,,8.2,2022,9.8,,0,18,,-2.2
-113.89444444444445,52.18222222222222,,,,3025484,9,19.3,,AB,3025484.2022.9.22,32,89,,,RED DEER REGIONAL A,,,0,,,,,2022-09-22 00:00:00,,22,39,,10.7,2022,7.3,,0,18,,2.1
-113.89444444444445,52.18222222222222,,,,3025484,9,19.1,,AB,3025484.2022.9.23,42,100,,,RED DEER REGIONAL A,,,0,,,,,2022-09-23 00:00:00,,23,36,,9.9,2022,8.1,,0,30,,0.6
-113.89444444444445,52.18222222222222,,,,3025484,9,21,,AB,3025484.2022.9.24,41,93,,,RED DEER REGIONAL A,,,0,,,,,2022-09-24 00:00:00,,24,19,,11,2022,7,,0,32,,0.9
-113.89444444444445,52.18222222222222,,,,3025484,9,21.7,,AB,3025484.2022.9.25,,91,,,RED DEER REGIONAL A,M,,0,,,,,2022-09-25 00:00:00,,25,22,,9.9,2022,8.1,M,0,,,-1.9
-113.89444444444445,52.18222222222222,,,,3025484,9,24.5,,AB,3025484.2022.9.26,,94,,,RED DEER REGIONAL A,M,,0,,,,,2022-09-26 00:00:00,,26,29,,12.8,2022,5.2,M,0,,,1
-113.89444444444445,52.18222222222222,,,,3025484,9,26.8,,AB,3025484.2022.9.27,32,83,,,RED DEER REGIONAL A,,,0,,,,,2022-09-27 00:00:00,,27,23,,16.5,2022,1.5,,0,29,,6.1
-113.89444444444445,52.18222222222222,,,,3025484,9,28.4,,AB,3025484.2022.9.28,,85,,,RED DEER REGIONAL A,M,,0,,,,,2022-09-28 00:00:00,,28,17,,15.6,2022,2.4,M,0,,,2.8
-113.89444444444445,52.18222222222222,,,,3025484,9,17.8,,AB,3025484.2022.9.29,32,88,,,RED DEER REGIONAL A,,,0,,,,,2022-09-29 00:00:00,,29,44,,12.6,2022,5.4,,0,17,,7.3
-113.89444444444445,52.18222222222222,,,,3025484,9,15.8,,AB,3025484.2022.9.30,,100,,,RED DEER REGIONAL A,M,,0,,,,,2022-09-30 00:00:00,,30,67,,11.6,2022,6.4,M,0,,,7.4
-113.89444444444445,52.18222222222222,,,,3025484,10,21.1,,AB,3025484.2022.10.1,39,100,,,RED DEER REGIONAL A,,,0,,,,,2022-10-01 00:00:00,,1,44,,11.2,2022,6.8,,0,16,,1.3
-113.89444444444445,52.18222222222222,,,,3025484,10,23.6,,AB,3025484.2022.10.2,32,100,,,RED DEER REGIONAL A,,,0,,,,,2022-10-02 00:00:00,,2,33,,13.2,2022,4.8,,0,1,,2.8
-113.89444444444445,52.18222222222222,,,,3025484,10,22.5,,AB,3025484.2022.10.3,,97,,,RED DEER REGIONAL A,M,,0,,,,,2022-10-03 00:00:00,,3,37,,14.6,2022,3.4,M,0,,,6.6
-113.89444444444445,52.18222222222222,,,,3025484,10,21.9,,AB,3025484.2022.10.4,,99,,,RED DEER REGIONAL A,M,,0,,,,,2022-10-04 00:00:00,,4,29,,12.8,2022,5.2,M,0,,,3.6
-113.89444444444445,52.18222222222222,,,,3025484,10,16.1,,AB,3025484.2022.10.5,42,83,,,RED DEER REGIONAL A,,,0,,,,,2022-10-05 00:00:00,,5,44,,9.8,2022,8.2,,0,6,,3.4
-113.89444444444445,52.18222222222222,,,,3025484,10,16.8,,AB,3025484.2022.10.6,33,96,,,RED DEER REGIONAL A,,,0,,,,,2022-10-06 00:00:00,,6,48,,9.4,2022,8.6,,0,16,,1.9
-113.89444444444445,52.18222222222222,,,,3025484,10,20.9,,AB,3025484.2022.10.7,,100,,,RED DEER REGIONAL A,M,,0,,,,,2022-10-07 00:00:00,,7,34,,9.6,2022,8.4,M,0,,,-1.8
-113.89444444444445,52.18222222222222,,,,3025484,10,22.5,,AB,3025484.2022.10.8,,99,,,RED DEER REGIONAL A,M,,0,,,,,2022-10-08 00:00:00,,8,25,,10.9,2022,7.1,M,0,,,-0.8
-113.89444444444445,52.18222222222222,,,,3025484,10,20.8,,AB,3025484.2022.10.9,,98,,,RED DEER REGIONAL A,M,,0,,,,,2022-10-09 00:00:00,,9,31,,10.2,2022,7.8,M,0,,,-0.4
-113.89444444444445,52.18222222222222,,,,3025484,10,20.4,,AB,3025484.2022.10.10,80,92,,,RED DEER REGIONAL A,,,0,,,,,2022-10-10 00:00:00,,10,29,,10.5,2022,7.5,,0,32,,0.6
-113.89444444444445,52.18222222222222,,,,3025484,10,12.6,,AB,3025484.2022.10.11,55,95,,,RED DEER REGIONAL A,,,0,,,,,2022-10-11 00:00:00,,11,34,,4.8,2022,13.2,,0,30,,-3.1
-113.89444444444445,52.18222222222222,,,,3025484,10,14,,AB,3025484.2022.10.12,48,79,,,RED DEER REGIONAL A,,,0,,,,,2022-10-12 00:00:00,,12,32,,6.4,2022,11.6,,0,31,,-1.3
-113.89444444444445,52.18222222222222,,,,3025484,10,21.6,,AB,3025484.2022.10.13,,90,,,RED DEER REGIONAL A,M,,0,,,,,2022-10-13 00:00:00,,13,19,,8.7,2022,9.3,M,0,,,-4.2
-113.89444444444445,52.18222222222222,,,,3025484,10,18.1,,AB,3025484.2022.10.14,59,74,,,RED DEER REGIONAL A,,,0,,,,,2022-10-14 00:00:00,,14,33,,9.9,2022,8.1,,0,32,,1.6
-113.89444444444445,52.18222222222222,,,,3025484,10,14.8,,AB,3025484.2022.10.15,32,100,,,RED DEER REGIONAL A,,,0,,,,,2022-10-15 00:00:00,,15,38,,6.1,2022,11.9,,0,15,,-2.7
-113.89444444444445,52.18222222222222,,,,3025484,10,19.9,,AB,3025484.2022.10.16,,99,,,RED DEER REGIONAL A,M,,0,,,,,2022-10-16 00:00:00,,16,32,,9.2,2022,8.8,M,0,,,-1.6
-113.89444444444445,52.18222222222222,,,,3025484,10,22.8,,AB,3025484.2022.10.17,,92,,,RED DEER REGIONAL A,M,,0,,,,,2022-10-17 00:00:00,,17,17,,10.5,2022,7.5,M,0,,,-1.8
-113.89444444444445,52.18222222222222,,,,3025484,10,24.7,,AB,3025484.2022.10.18,,79,,,RED DEER REGIONAL A,M,,0,,,,,2022-10-18 00:00:00,,18,12,,10.7,2022,7.3,M,0,,,-3.4
-113.89444444444445,52.18222222222222,,,M,3025484,10,,M,AB,3025484.2022.10.19,,,M,M,RED DEER REGIONAL A,M,M,,,,,M,2022-10-19 00:00:00,M,19,,,,2022,,M,,,M,
-113.89444444444445,52.18222222222222,,,,3025484,10,12.3,,AB,3025484.2022.10.20,61,90,,,RED DEER REGIONAL A,,,0,,,,,2022-10-20 00:00:00,,20,35,,6.8,2022,11.2,,0,33,,1.2
-113.89444444444445,52.18222222222222,,,,3025484,10,6.5,,AB,3025484.2022.10.21,33,99,,,RED DEER REGIONAL A,,,0,,,,,2022-10-21 00:00:00,,21,54,,4,2022,14,,0,34,,1.4
-113.89444444444445,52.18222222222222,,,,3025484,10,3.5,,AB,3025484.2022.10.22,,98,,,RED DEER REGIONAL A,M,,0,,,,,2022-10-22 00:00:00,,22,79,,1.1,2022,16.9,M,0,,,-1.3
-113.89444444444445,52.18222222222222,,,,3025484,10,4,,AB,3025484.2022.10.23,,100,,,RED DEER REGIONAL A,M,,0,,,,,2022-10-23 00:00:00,,23,61,,0.4,2022,17.6,M,0,,,-3.3
-113.89444444444445,52.18222222222222,,,,3025484,10,4.4,,AB,3025484.2022.10.24,41,96,,,RED DEER REGIONAL A,,,0,,,,,2022-10-24 00:00:00,,24,69,,-0.4,2022,18.4,,29.3,17,,-5.2
-113.89444444444445,52.18222222222222,,,,3025484,10,6.8,,AB,3025484.2022.10.25,35,98,,,RED DEER REGIONAL A,,,0,,,,,2022-10-25 00:00:00,,25,41,,0.5,2022,17.5,,0,28,,-5.8
-113.89444444444445,52.18222222222222,,,,3025484,10,11.3,,AB,3025484.2022.10.26,33,98,,,RED DEER REGIONAL A,,,0,,,,,2022-10-26 00:00:00,,26,25,,1.5,2022,16.5,,0,21,,-8.4
-113.89444444444445,52.18222222222222,,,,3025484,10,16,,AB,3025484.2022.10.27,71,53,,,RED DEER REGIONAL A,,,0,,,,,2022-10-27 00:00:00,,27,20,,6.6,2022,11.4,,0,24,,-2.8
-113.89444444444445,52.18222222222222,,,,3025484,10,11.2,,AB,3025484.2022.10.28,42,90,,,RED DEER REGIONAL A,,,0,,,,,2022-10-28 00:00:00,,28,40,,3.5,2022,14.5,,0,22,,-4.3
-113.89444444444445,52.18222222222222,,,,3025484,10,7.8,,AB,3025484.2022.10.29,50,69,,,RED DEER REGIONAL A,,,0,,,,,2022-10-29 00:00:00,,29,39,,3.4,2022,14.6,,0,1,,-1.1
-113.89444444444445,52.18222222222222,,,,3025484,10,16,,AB,3025484.2022.10.30,59,74,,,RED DEER REGIONAL A,,,0,,,,,2022-10-30 00:00:00,,30,20,,8.6,2022,9.4,,0,22,,1.1
-113.89444444444445,52.18222222222222,,,,3025484,10,6.7,,AB,3025484.2022.10.31,37,94,,,RED DEER REGIONAL A,,,0,,,,,2022-10-31 00:00:00,,31,44,,1.4,2022,16.6,,0,15,,-4
-113.89444444444445,52.18222222222222,,,,3025484,11,1.1,,AB,3025484.2022.11.1,37,98,,,RED DEER REGIONAL A,,,0,,,,,2022-11-01 00:00:00,,1,67,,-0.7,2022,18.7,,1.4,33,,-2.5
-113.89444444444445,52.18222222222222,,,,3025484,11,-2.5,,AB,3025484.2022.11.2,61,91,,,RED DEER REGIONAL A,,,0,,,,,2022-11-02 00:00:00,,2,77,,-6.1,2022,24.1,,1.3,32,,-9.6
-113.89444444444445,52.18222222222222,,,,3025484,11,-7.4,,AB,3025484.2022.11.3,,91,,,RED DEER REGIONAL A,M,,0,,,,,2022-11-03 00:00:00,,3,68,,-13.7,2022,31.7,M,0.4,,,-19.9
-113.89444444444445,52.18222222222222,,,,3025484,11,0,,AB,3025484.2022.11.4,,85,,,RED DEER REGIONAL A,M,,0,,,,,2022-11-04 00:00:00,,4,56,,-7.8,2022,25.8,M,0.2,,,-15.6
-113.89444444444445,52.18222222222222,,,,3025484,11,-2.2,,AB,3025484.2022.11.5,59,98,,,RED DEER REGIONAL A,,,0,,,,,2022-11-05 00:00:00,,5,77,,-6.4,2022,24.4,,2.8,33,,-10.6
-113.89444444444445,52.18222222222222,,,,3025484,11,-10.6,,AB,3025484.2022.11.6,37,79,,,RED DEER REGIONAL A,,,0,,,,,2022-11-06 00:00:00,,6,66,,-13.1,2022,31.1,,0,32,,-15.6
-113.89444444444445,52.18222222222222,,,,3025484,11,-14.2,,AB,3025484.2022.11.7,,82,,,RED DEER REGIONAL A,M,,0,,,,,2022-11-07 00:00:00,,7,74,,-15.3,2022,33.3,M,2.5,,,-16.4
-113.89444444444445,52.18222222222222,,,,3025484,11,-16.3,,AB,3025484.2022.11.8,,83,,,RED DEER REGIONAL A,M,,0,,,,,2022-11-08 00:00:00,,8,71,,-22.6,2022,40.6,M,0,,,-28.8
-113.89444444444445,52.18222222222222,,,,3025484,11,-20.3,,AB,3025484.2022.11.9,,78,,,RED DEER REGIONAL A,M,,0,,,,,2022-11-09 00:00:00,,9,73,,-24.8,2022,42.8,M,0,,,-29.3
-113.89444444444445,52.18222222222222,,,,3025484,11,-14.8,,AB,3025484.2022.11.10,,82,,,RED DEER REGIONAL A,M,,0,,,,,2022-11-10 00:00:00,,10,67,,-20.8,2022,38.8,M,0,,,-26.7
