x,y,SPEED_MAX_GUST_FLAG,MEAN_TEMPERATURE,TOTAL_PRECIPITATION_FLAG,SPEED_MAX_GUST,MAX_TEMPERATURE_FLAG,DIRECTION_MAX_GUST,MAX_REL_HUMIDITY,MEAN_TEMPERATURE_FLAG,CLIMATE_IDENTIFIER,DIRECTION_MAX_GUST_FLAG,TOTAL_RAIN,PROVINCE_CODE,MAX_REL_HUMIDITY_FLAG,COOLING_DEGREE_DAYS_FLAG,HEATING_DEGREE_DAYS,LOCAL_MONTH,LOCAL_DAY,MIN_REL_HUMIDITY,TOTAL_RAIN_FLAG,SNOW_ON_GROUND,MAX_TEMPERATURE,LOCAL_YEAR,SNOW_ON_GROUND_FLAG,ID,HEATING_DEGREE_DAYS_FLAG,TOTAL_SNOW,MIN_REL_HUMIDITY_FLAG,COOLING_DEGREE_DAYS,MIN_TEMPERATURE_FLAG,STATION_NAME,MIN_TEMPERATURE,TOTAL_PRECIPITATION,TOTAL_SNOW_FLAG,LOCAL_DATE
-110.72083333333333,50.01888888888889,,9.6,,52,,27,,,3034479,,,AB,,,8.4,4,14,,M,,16.4,2018,,3034479.2018.4.14,,,,0,,MEDICINE HAT,2.8,0,M,2018-04-14 00:00:00
-110.72083333333333,50.01888888888889,,8.2,,43,,19,,,3034479,,,AB,,,9.8,4,15,,M,,16,2018,,3034479.2018.4.15,,,,0,,MEDICINE HAT,0.3,0,M,2018-04-15 00:00:00
-110.72083333333333,50.01888888888889,,5.7,,43,,20,,,3034479,,,AB,,,12.3,4,18,,M,,13.6,2018,,3034479.2018.4.18,,,,0,,MEDICINE HAT,-2.3,0,M,2018-04-18 00:00:00
-110.72083333333333,50.01888888888889,,8.5,,48,,14,,,3034479,,,AB,,,9.5,4,19,,M,,17.3,2018,,3034479.2018.4.19,,,,0,,MEDICINE HAT,-0.4,0,M,2018-04-19 00:00:00
-110.72083333333333,50.01888888888889,,10.6,,52,,15,,,3034479,,,AB,,,7.4,4,20,,M,,18.3,2018,,3034479.2018.4.20,,,,0,,MEDICINE HAT,2.8,0,M,2018-04-20 00:00:00
-110.72083333333333,50.01888888888889,,7.5,,43,,31,,,3034479,,,AB,,,10.5,4,22,,M,,14.7,2018,,3034479.2018.4.22,,,,0,,MEDICINE HAT,0.3,0,M,2018-04-22 00:00:00
-110.72083333333333,50.01888888888889,,9.7,,63,,31,,,3034479,,,AB,,,8.3,4,25,,M,,17.6,2018,,3034479.2018.4.25,,,,0,,MEDICINE HAT,1.7,0,M,2018-04-25 00:00:00
-110.72083333333333,50.01888888888889,,11.9,,41,,22,,,3034479,,,AB,,,6.1,4,26,,M,,23.4,2018,,3034479.2018.4.26,,,,0,,MEDICINE HAT,0.4,0,M,2018-04-26 00:00:00
-110.72083333333333,50.01888888888889,,14.3,,56,,15,,,3034479,,,AB,,,3.7,4,27,,M,,24.6,2018,,3034479.2018.4.27,,,,0,,MEDICINE HAT,4,0,M,2018-04-27 00:00:00
-110.72083333333333,50.01888888888889,,19.6,,59,,15,,,3034479,,,AB,,,0,4,28,,M,,29.7,2018,,3034479.2018.4.28,,,,1.6,,MEDICINE HAT,9.4,0,M,2018-04-28 00:00:00
-110.72083333333333,50.01888888888889,,14,,65,,34,,,3034479,,,AB,,,4,4,29,,M,,21.5,2018,,3034479.2018.4.29,,,,0,,MEDICINE HAT,6.5,0,M,2018-04-29 00:00:00
-110.72083333333333,50.01888888888889,,8.6,,37,,35,,,3034479,,,AB,,,9.4,4,30,,M,,14,2018,,3034479.2018.4.30,,,,0,,MEDICINE HAT,3.2,0,M,2018-04-30 00:00:00
-110.72083333333333,50.01888888888889,,11.3,,37,,25,,,3034479,,,AB,,,6.7,5,2,,M,,20,2018,,3034479.2018.5.2,,,,0,,MEDICINE HAT,2.6,0,M,2018-05-02 00:00:00
-110.72083333333333,50.01888888888889,,13.6,,50,,26,,,3034479,,,AB,,,4.4,5,3,,M,,24,2018,,3034479.2018.5.3,,,,0,,MEDICINE HAT,3.2,0,M,2018-05-03 00:00:00
-110.72083333333333,50.01888888888889,,15.2,,74,,29,,,3034479,,,AB,,,2.8,5,4,,M,,25.8,2018,,3034479.2018.5.4,,,,0,,MEDICINE HAT,4.5,0,M,2018-05-04 00:00:00
-110.72083333333333,50.01888888888889,,15.3,,0,,0,,,3034479,,,AB,,,2.7,5,5,,M,,24,2018,,3034479.2018.5.5,,,,0,,MEDICINE HAT,6.6,0,M,2018-05-05 00:00:00
-110.72083333333333,50.01888888888889,,16.3,,35,,15,,,3034479,,,AB,,,1.7,5,6,,M,,27.6,2018,,3034479.2018.5.6,,,,0,,MEDICINE HAT,5,0,M,2018-05-06 00:00:00
-110.72083333333333,50.01888888888889,,17.9,,48,,2,,,3034479,,,AB,,,0.1,5,7,,M,,27.4,2018,,3034479.2018.5.7,,,,0,,MEDICINE HAT,8.4,0,M,2018-05-07 00:00:00
-110.72083333333333,50.01888888888889,,15.8,,46,,32,,,3034479,,,AB,,,2.2,5,8,,M,,22,2018,,3034479.2018.5.8,,,,0,,MEDICINE HAT,9.5,0,M,2018-05-08 00:00:00
-110.72083333333333,50.01888888888889,,6.3,,33,,35,,,3034479,,,AB,,,11.7,5,11,,M,,8.9,2018,,3034479.2018.5.11,,,,0,,MEDICINE HAT,3.6,0,M,2018-05-11 00:00:00
-110.72083333333333,50.01888888888889,,9.4,,0,,0,,,3034479,,,AB,,,8.6,5,12,,M,,19.5,2018,,3034479.2018.5.12,,,,0,,MEDICINE HAT,-0.8,0,M,2018-05-12 00:00:00
-110.72083333333333,50.01888888888889,,15.7,,41,,33,,,3034479,,,AB,,,2.3,5,13,,M,,25.8,2018,,3034479.2018.5.13,,,,0,,MEDICINE HAT,5.5,0,M,2018-05-13 00:00:00
-110.72083333333333,50.01888888888889,,16.8,,41,,17,,,3034479,,,AB,,,1.2,5,14,,M,,27.5,2018,,3034479.2018.5.14,,,,0,,MEDICINE HAT,6,0,M,2018-05-14 00:00:00
-110.72083333333333,50.01888888888889,,12.1,,41,,7,,,3034479,,,AB,,,5.9,5,18,,M,,17.4,2018,,3034479.2018.5.18,,,,0,,MEDICINE HAT,6.7,1.4,M,2018-05-18 00:00:00
-110.72083333333333,50.01888888888889,,10.8,,44,,19,,,3034479,,,AB,,,7.2,5,19,,M,,20,2018,,3034479.2018.5.19,,,,0,,MEDICINE HAT,1.5,0,M,2018-05-19 00:00:00
-110.72083333333333,50.01888888888889,,16.9,,48,,19,,,3034479,,,AB,,,1.1,5,20,,M,,26.4,2018,,3034479.2018.5.20,,,,0,,MEDICINE HAT,7.4,0,M,2018-05-20 00:00:00
-110.72083333333333,50.01888888888889,,19,,35,,23,,,3034479,,,AB,,,0,5,21,,M,,27.8,2018,,3034479.2018.5.21,,,,1,,MEDICINE HAT,10.1,0,M,2018-05-21 00:00:00
-110.72083333333333,50.01888888888889,,17.7,,32,,34,,,3034479,,,AB,,,0.3,5,22,,M,,27.9,2018,,3034479.2018.5.22,,,,0,,MEDICINE HAT,7.4,0,M,2018-05-22 00:00:00
-110.72083333333333,50.01888888888889,,18.5,,41,,10,,,3034479,,,AB,,,0,5,23,,M,,28.9,2018,,3034479.2018.5.23,,,,0.5,,MEDICINE HAT,8,0,M,2018-05-23 00:00:00
-110.72083333333333,50.01888888888889,,21.1,,65,,27,,,3034479,,,AB,,,0,5,24,,M,,31.5,2018,,3034479.2018.5.24,,,,3.1,,MEDICINE HAT,10.7,0,M,2018-05-24 00:00:00
-110.72083333333333,50.01888888888889,,20.1,,32,,28,,,3034479,,,AB,,,0,5,25,,M,,30,2018,,3034479.2018.5.25,,,,2.1,,MEDICINE HAT,10.2,0,M,2018-05-25 00:00:00
-110.72083333333333,50.01888888888889,,20.3,,39,,33,,,3034479,,,AB,,,0,5,26,,M,,27.2,2018,,3034479.2018.5.26,,,,2.3,,MEDICINE HAT,13.4,1.4,M,2018-05-26 00:00:00
-110.72083333333333,50.01888888888889,,19.2,,32,,24,,,3034479,,,AB,,,0,5,27,,M,,28.2,2018,,3034479.2018.5.27,,,,1.2,,MEDICINE HAT,10.2,0,M,2018-05-27 00:00:00
-110.72083333333333,50.01888888888889,,20.8,,54,,16,,,3034479,,,AB,,,0,5,28,,M,,31.1,2018,,3034479.2018.5.28,,,,2.8,,MEDICINE HAT,10.4,0,M,2018-05-28 00:00:00
-110.72083333333333,50.01888888888889,,19.8,,54,,33,,,3034479,,,AB,,,0,5,29,,M,,24.7,2018,,3034479.2018.5.29,,,,1.8,,MEDICINE HAT,14.9,0,M,2018-05-29 00:00:00
-110.72083333333333,50.01888888888889,,11.3,,39,,5,,,3034479,,,AB,,,6.7,6,1,,M,,14.4,2018,,3034479.2018.6.1,,,,0,,MEDICINE HAT,8.2,19.7,M,2018-06-01 00:00:00
-110.72083333333333,50.01888888888889,,16.3,,46,,22,,,3034479,,,AB,,,1.7,6,3,,M,,25.6,2018,,3034479.2018.6.3,,,,0,,MEDICINE HAT,7,0,M,2018-06-03 00:00:00
-110.72083333333333,50.01888888888889,,16.9,,33,,22,,,3034479,,,AB,,,1.1,6,6,,M,,26.3,2018,,3034479.2018.6.6,,,,0,,MEDICINE HAT,7.4,0,M,2018-06-06 00:00:00
-110.72083333333333,50.01888888888889,,19.3,,44,,13,,,3034479,,,AB,,,0,6,7,,M,,28.8,2018,,3034479.2018.6.7,,,,1.3,,MEDICINE HAT,9.8,0,M,2018-06-07 00:00:00
-110.72083333333333,50.01888888888889,,20.9,,46,,22,,,3034479,,,AB,,,0,6,8,,M,,30.2,2018,,3034479.2018.6.8,,,,2.9,,MEDICINE HAT,11.5,0,M,2018-06-08 00:00:00
-110.72083333333333,50.01888888888889,,14.1,,50,,24,,,3034479,,,AB,,,3.9,6,12,,M,,22.1,2018,,3034479.2018.6.12,,,,0,,MEDICINE HAT,6,0,M,2018-06-12 00:00:00
-110.72083333333333,50.01888888888889,,19,,61,,24,,,3034479,,,AB,,,0,6,13,,M,,27.3,2018,,3034479.2018.6.13,,,,1,,MEDICINE HAT,10.6,0,M,2018-06-13 00:00:00
-110.72083333333333,50.01888888888889,,15.9,,37,,7,,,3034479,,,AB,,,2.1,6,16,,M,,20.8,2018,,3034479.2018.6.16,,,,0,,MEDICINE HAT,10.9,0.5,M,2018-06-16 00:00:00
-110.72083333333333,50.01888888888889,,16.3,,0,,0,,,3034479,,,AB,,,1.7,6,17,,M,,25,2018,,3034479.2018.6.17,,,,0,,MEDICINE HAT,7.6,0,M,2018-06-17 00:00:00
-110.72083333333333,50.01888888888889,,16.6,,32,,14,,,3034479,,,AB,,,1.4,6,18,,M,,23.6,2018,,3034479.2018.6.18,,,,0,,MEDICINE HAT,9.5,0,M,2018-06-18 00:00:00
-110.72083333333333,50.01888888888889,,19.3,,37,,7,,,3034479,,,AB,,,0,6,19,,M,,25,2018,,3034479.2018.6.19,,,,1.3,,MEDICINE HAT,13.5,0,M,2018-06-19 00:00:00
-110.72083333333333,50.01888888888889,,18.9,,0,,0,,,3034479,,,AB,,,0,6,20,,M,,27.7,2018,,3034479.2018.6.20,,,,0.9,,MEDICINE HAT,10,0,M,2018-06-20 00:00:00
-110.72083333333333,50.01888888888889,,23.3,,33,,13,,,3034479,,,AB,,,0,6,21,,M,,31.3,2018,,3034479.2018.6.21,,,,5.3,,MEDICINE HAT,15.2,0,M,2018-06-21 00:00:00
-110.72083333333333,50.01888888888889,,21.9,,41,,29,,,3034479,,,AB,,,0,6,22,,M,,29.6,2018,,3034479.2018.6.22,,,,3.9,,MEDICINE HAT,14.2,0,M,2018-06-22 00:00:00
-110.72083333333333,50.01888888888889,M,19.3,,,,,,,3034479,M,,AB,,,0,6,23,,M,,24.6,2018,,3034479.2018.6.23,,,,1.3,,MEDICINE HAT,13.9,1.3,M,2018-06-23 00:00:00
-110.72083333333333,50.01888888888889,M,21.2,,,,,,,3034479,M,,AB,,,0,6,24,,M,,27.6,2018,,3034479.2018.6.24,,,,3.2,,MEDICINE HAT,14.8,0,M,2018-06-24 00:00:00
-110.72083333333333,50.01888888888889,,16.3,,50,,22,,,3034479,,,AB,,,1.7,6,27,,M,,25.5,2018,,3034479.2018.6.27,,,,0,,MEDICINE HAT,7,0,M,2018-06-27 00:00:00
-110.72083333333333,50.01888888888889,,18.2,,48,,33,,,3034479,,,AB,,,0,6,28,,M,,25.1,2018,,3034479.2018.6.28,,,,0.2,,MEDICINE HAT,11.3,0,M,2018-06-28 00:00:00
-110.72083333333333,50.01888888888889,,17.2,,43,,26,,,3034479,,,AB,,,0.8,6,30,,M,,25.5,2018,,3034479.2018.6.30,,,,0,,MEDICINE HAT,8.8,0,M,2018-06-30 00:00:00
-110.72083333333333,50.01888888888889,,17.1,,61,,29,,,3034479,,,AB,,,0.9,7,1,,M,,23.4,2018,,3034479.2018.7.1,,,,0,,MEDICINE HAT,10.7,1.4,M,2018-07-01 00:00:00
-110.72083333333333,50.01888888888889,,15.2,,69,,24,,,3034479,,,AB,,,2.8,7,2,,M,,21.2,2018,,3034479.2018.7.2,,,,0,,MEDICINE HAT,9.2,1.2,M,2018-07-02 00:00:00
-110.72083333333333,50.01888888888889,,13.9,,37,,28,,,3034479,,,AB,,,4.1,7,3,,M,,18.1,2018,,3034479.2018.7.3,,,,0,,MEDICINE HAT,9.7,10.5,M,2018-07-03 00:00:00
-110.72083333333333,50.01888888888889,,16.5,,35,,30,,,3034479,,,AB,,,1.5,7,4,,M,,22.9,2018,,3034479.2018.7.4,,,,0,,MEDICINE HAT,10.1,2.5,M,2018-07-04 00:00:00
-110.72083333333333,50.01888888888889,,19.6,,44,,16,,,3034479,,,AB,,,0,7,5,,M,,30.4,2018,,3034479.2018.7.5,,,,1.6,,MEDICINE HAT,8.8,0,M,2018-07-05 00:00:00
-110.72083333333333,50.01888888888889,,26.5,M,0,E,0,,E,3034479,,,AB,,E,0,7,6,,M,,37.4,2018,,3034479.2018.7.6,E,,,8.5,E,MEDICINE HAT,15.6,,M,2018-07-06 00:00:00
-110.72083333333333,50.01888888888889,,23,,65,,22,,,3034479,,,AB,,,0,7,7,,M,,30.1,2018,,3034479.2018.7.7,,,,5,,MEDICINE HAT,15.8,0,M,2018-07-07 00:00:00
-110.72083333333333,50.01888888888889,,18.9,,0,,0,,,3034479,,,AB,,,0,7,8,,M,,27.8,2018,,3034479.2018.7.8,,,,0.9,,MEDICINE HAT,9.9,0,M,2018-07-08 00:00:00
-110.72083333333333,50.01888888888889,,24,,32,,26,,,3034479,,,AB,,,0,7,9,,M,,33.1,2018,,3034479.2018.7.9,,,,6,,MEDICINE HAT,14.8,0,M,2018-07-09 00:00:00
-110.72083333333333,50.01888888888889,,25.4,,87,,27,,,3034479,,,AB,,,0,7,10,,M,,36.2,2018,,3034479.2018.7.10,,,,7.4,,MEDICINE HAT,14.5,0.2,M,2018-07-10 00:00:00
-110.72083333333333,50.01888888888889,,20.4,,57,,27,,,3034479,,,AB,,,0,7,11,,M,,28.5,2018,,3034479.2018.7.11,,,,2.4,,MEDICINE HAT,12.3,0,M,2018-07-11 00:00:00
-110.72083333333333,50.01888888888889,,20.7,,0,,0,,,3034479,,,AB,,,0,7,12,,M,,30.7,2018,,3034479.2018.7.12,,,,2.7,,MEDICINE HAT,10.7,0,M,2018-07-12 00:00:00
-110.72083333333333,50.01888888888889,,23.1,,39,,24,,,3034479,,,AB,,,0,7,13,,M,,34.5,2018,,3034479.2018.7.13,,,,5.1,,MEDICINE HAT,11.6,0,M,2018-07-13 00:00:00
-110.72083333333333,50.01888888888889,,17.9,,63,,32,,,3034479,,,AB,,,0.1,7,14,,M,,23.6,2018,,3034479.2018.7.14,,,,0,,MEDICINE HAT,12.1,0,M,2018-07-14 00:00:00
-110.72083333333333,50.01888888888889,,17.8,,33,,26,,,3034479,,,AB,,,0.2,7,15,,M,,29.2,2018,,3034479.2018.7.15,,,,0,,MEDICINE HAT,6.4,0,M,2018-07-15 00:00:00
-110.72083333333333,50.01888888888889,,22.8,,0,,0,,,3034479,,,AB,,,0,7,16,,M,,34,2018,,3034479.2018.7.16,,,,4.8,,MEDICINE HAT,11.5,0,M,2018-07-16 00:00:00
-110.72083333333333,50.01888888888889,,25.3,,33,,16,,,3034479,,,AB,,,0,7,17,,M,,37.1,2018,,3034479.2018.7.17,,,,7.3,,MEDICINE HAT,13.5,0,M,2018-07-17 00:00:00
-110.72083333333333,50.01888888888889,,25.1,,63,,30,,,3034479,,,AB,,,0,7,18,,M,,32.5,2018,,3034479.2018.7.18,,,,7.1,,MEDICINE HAT,17.6,0,M,2018-07-18 00:00:00
-110.72083333333333,50.01888888888889,,23.2,,61,,18,,,3034479,,,AB,,,0,7,19,,M,,31.6,2018,,3034479.2018.7.19,,,,5.2,,MEDICINE HAT,14.8,5.6,M,2018-07-19 00:00:00
-110.72083333333333,50.01888888888889,,25,,56,,11,,,3034479,,,AB,,,0,7,20,,M,,33.9,2018,,3034479.2018.7.20,,,,7,,MEDICINE HAT,16.1,0,M,2018-07-20 00:00:00
-110.72083333333333,50.01888888888889,,19,,43,,33,,,3034479,,,AB,,,0,7,21,,M,,28.6,2018,,3034479.2018.7.21,,,,1,,MEDICINE HAT,9.4,0,M,2018-07-21 00:00:00
-110.72083333333333,50.01888888888889,,17.8,,56,,28,,,3034479,,,AB,,,0.2,7,22,,M,,25.8,2018,,3034479.2018.7.22,,,,0,,MEDICINE HAT,9.7,0,M,2018-07-22 00:00:00
-110.72083333333333,50.01888888888889,,19,,52,,29,,,3034479,,,AB,,,0,7,23,,M,,27.9,2018,,3034479.2018.7.23,,,,1,,MEDICINE HAT,10,4,M,2018-07-23 00:00:00
-110.72083333333333,50.01888888888889,,18.3,,44,,1,,,3034479,,,AB,,,0,7,24,,M,,22.2,2018,,3034479.2018.7.24,,,,0.3,,MEDICINE HAT,14.3,1.1,M,2018-07-24 00:00:00
-110.72083333333333,50.01888888888889,,19,,0,,0,,,3034479,,,AB,,,0,7,27,,M,,25.4,2018,,3034479.2018.7.27,,,,1,,MEDICINE HAT,12.6,0.8,M,2018-07-27 00:00:00
-110.72083333333333,50.01888888888889,,18.8,,0,,0,,,3034479,,,AB,,,0,7,28,,M,,28.3,2018,,3034479.2018.7.28,,,,0.8,,MEDICINE HAT,9.3,0,M,2018-07-28 00:00:00
-110.72083333333333,50.01888888888889,,20.4,,39,,32,,,3034479,,,AB,,,0,7,29,,M,,30.4,2018,,3034479.2018.7.29,,,,2.4,,MEDICINE HAT,10.4,0,M,2018-07-29 00:00:00
-110.72083333333333,50.01888888888889,,22.2,,61,,36,,,3034479,,,AB,,,0,7,30,,M,,34.2,2018,,3034479.2018.7.30,,,,4.2,,MEDICINE HAT,10.1,0,M,2018-07-30 00:00:00
-110.72083333333333,50.01888888888889,,22.5,,61,,36,,,3034479,,,AB,,,0,7,31,,M,,28.1,2018,,3034479.2018.7.31,,,,4.5,,MEDICINE HAT,16.9,0,M,2018-07-31 00:00:00
-110.72083333333333,50.01888888888889,,25.2,,37,,16,,,3034479,,,AB,,,0,8,1,,M,,35,2018,,3034479.2018.8.1,,,,7.2,,MEDICINE HAT,15.3,0,M,2018-08-01 00:00:00
-110.72083333333333,50.01888888888889,,23.4,,59,,34,,,3034479,,,AB,,,0,8,2,,M,,32.2,2018,,3034479.2018.8.2,,,,5.4,,MEDICINE HAT,14.5,0,M,2018-08-02 00:00:00
-110.72083333333333,50.01888888888889,,21.3,,72,,31,,,3034479,,,AB,,,0,8,3,,M,,31.1,2018,,3034479.2018.8.3,,,,3.3,,MEDICINE HAT,11.5,0,M,2018-08-03 00:00:00
-110.72083333333333,50.01888888888889,,18.8,,63,,32,,,3034479,,,AB,,,0,8,4,,M,,25.1,2018,,3034479.2018.8.4,,,,0.8,,MEDICINE HAT,12.5,0,M,2018-08-04 00:00:00
-110.72083333333333,50.01888888888889,,18.2,,37,,33,,,3034479,,,AB,,,0,8,5,,M,,22.2,2018,,3034479.2018.8.5,,,,0.2,,MEDICINE HAT,14.1,1.7,M,2018-08-05 00:00:00
-110.72083333333333,50.01888888888889,,20.9,,35,,22,,,3034479,,,AB,,,0,8,6,,M,,31.8,2018,,3034479.2018.8.6,,,,2.9,,MEDICINE HAT,9.9,0,M,2018-08-06 00:00:00
-110.72083333333333,50.01888888888889,,23,,33,,23,,,3034479,,,AB,,,0,8,7,,M,,33.2,2018,,3034479.2018.8.7,,,,5,,MEDICINE HAT,12.7,0,M,2018-08-07 00:00:00
-110.72083333333333,50.01888888888889,,22.5,,0,,0,,,3034479,,,AB,,,0,8,8,,M,,33.9,2018,,3034479.2018.8.8,,,,4.5,,MEDICINE HAT,11.1,0,M,2018-08-08 00:00:00
-110.72083333333333,50.01888888888889,,24.2,,0,,0,,,3034479,,,AB,,,0,8,9,,M,,36.3,2018,,3034479.2018.8.9,,,,6.2,,MEDICINE HAT,12.1,0,M,2018-08-09 00:00:00
-110.72083333333333,50.01888888888889,,26.9,,33,,22,,,3034479,,,AB,,,0,8,10,,M,,40.1,2018,,3034479.2018.8.10,,,,8.9,,MEDICINE HAT,13.7,0,M,2018-08-10 00:00:00
-110.72083333333333,50.01888888888889,,24.9,,39,,27,,,3034479,,,AB,,,0,8,11,,M,,33.6,2018,,3034479.2018.8.11,,,,6.9,,MEDICINE HAT,16.1,0,M,2018-08-11 00:00:00
-110.72083333333333,50.01888888888889,,21.4,,44,,27,,,3034479,,,AB,,,0,8,12,,M,,28.6,2018,,3034479.2018.8.12,,,,3.4,,MEDICINE HAT,14.1,0,M,2018-08-12 00:00:00
-110.72083333333333,50.01888888888889,,16.2,,35,,33,,,3034479,,,AB,,,1.8,8,13,,M,,21.8,2018,,3034479.2018.8.13,,,,0,,MEDICINE HAT,10.5,0,M,2018-08-13 00:00:00
-110.72083333333333,50.01888888888889,,18.9,,39,,21,,,3034479,,,AB,,,0,8,14,,M,,29.9,2018,,3034479.2018.8.14,,,,0.9,,MEDICINE HAT,7.8,0,M,2018-08-14 00:00:00
-110.72083333333333,50.01888888888889,,20.7,,0,,0,,,3034479,,,AB,,,0,8,15,,M,,30.4,2018,,3034479.2018.8.15,,,,2.7,,MEDICINE HAT,11,0,M,2018-08-15 00:00:00
-110.72083333333333,50.01888888888889,,18.9,,0,,0,,,3034479,,,AB,,,0,8,16,,M,,28.5,2018,,3034479.2018.8.16,,,,0.9,,MEDICINE HAT,9.3,0,M,2018-08-16 00:00:00
-110.72083333333333,50.01888888888889,,22.3,,0,,0,,,3034479,,,AB,,,0,8,17,,M,,32.6,2018,,3034479.2018.8.17,,,,4.3,,MEDICINE HAT,12,0,M,2018-08-17 00:00:00
-110.72083333333333,50.01888888888889,,19.3,,54,,34,,,3034479,,,AB,,,0,8,18,,M,,26.9,2018,,3034479.2018.8.18,,,,1.3,,MEDICINE HAT,11.7,0,M,2018-08-18 00:00:00
-110.72083333333333,50.01888888888889,,18.2,,32,,10,,,3034479,,,AB,,,0,8,20,,M,,24.4,2018,,3034479.2018.8.20,,,,0.2,,MEDICINE HAT,12,0,M,2018-08-20 00:00:00
-110.72083333333333,50.01888888888889,,15.9,,46,,20,,,3034479,,,AB,,,2.1,8,21,,M,,25.5,2018,,3034479.2018.8.21,,,,0,,MEDICINE HAT,6.3,0,M,2018-08-21 00:00:00
-110.72083333333333,50.01888888888889,,19.8,,46,,20,,,3034479,,,AB,,,0,8,22,,M,,31.2,2018,,3034479.2018.8.22,,,,1.8,,MEDICINE HAT,8.3,0,M,2018-08-22 00:00:00
-110.72083333333333,50.01888888888889,,20.4,,0,,0,,,3034479,,,AB,,,0,8,23,,M,,32.3,2018,,3034479.2018.8.23,,,,2.4,,MEDICINE HAT,8.4,0,M,2018-08-23 00:00:00
-110.72083333333333,50.01888888888889,,14.3,,46,,25,,,3034479,,,AB,,,3.7,8,24,,M,,18.9,2018,,3034479.2018.8.24,,,,0,,MEDICINE HAT,9.6,0,M,2018-08-24 00:00:00
-110.72083333333333,50.01888888888889,,13.5,,32,,10,,,3034479,,,AB,,,4.5,8,25,,M,,21.9,2018,,3034479.2018.8.25,,,,0,,MEDICINE HAT,5.1,0,M,2018-08-25 00:00:00
-110.72083333333333,50.01888888888889,,18.2,,35,,22,,,3034479,,,AB,,,0,8,26,,M,,22.8,2018,,3034479.2018.8.26,,,,0.2,,MEDICINE HAT,13.5,0,M,2018-08-26 00:00:00
-110.72083333333333,50.01888888888889,,12.4,,35,,22,,,3034479,,,AB,,,5.6,8,28,,M,,22.6,2018,,3034479.2018.8.28,,,,0,,MEDICINE HAT,2.1,0,M,2018-08-28 00:00:00
-110.72083333333333,50.01888888888889,,18,,54,,25,,,3034479,,,AB,,,0,8,29,,M,,27.5,2018,,3034479.2018.8.29,,,,0,,MEDICINE HAT,8.5,0,M,2018-08-29 00:00:00
-110.72083333333333,50.01888888888889,,14.3,,59,,34,,,3034479,,,AB,,,3.7,9,1,,M,,19.5,2018,,3034479.2018.9.1,,,,0,,MEDICINE HAT,9,0,M,2018-09-01 00:00:00
-110.72083333333333,50.01888888888889,,15.2,,39,,28,,,3034479,,,AB,,,2.8,9,2,,M,,22.7,2018,,3034479.2018.9.2,,,,0,,MEDICINE HAT,7.6,0,M,2018-09-02 00:00:00
-110.72083333333333,50.01888888888889,,15.3,,56,,28,,,3034479,,,AB,,,2.7,9,3,,M,,22,2018,,3034479.2018.9.3,,,,0,,MEDICINE HAT,8.6,0,M,2018-09-03 00:00:00
-110.72083333333333,50.01888888888889,,11,,0,,0,,,3034479,,,AB,,,7,9,4,,M,,17.1,2018,,3034479.2018.9.4,,,,0,,MEDICINE HAT,4.8,0,M,2018-09-04 00:00:00
-110.72083333333333,50.01888888888889,,14,,32,,15,,,3034479,,,AB,,,4,9,5,,M,,25.1,2018,,3034479.2018.9.5,,,,0,,MEDICINE HAT,2.8,0,M,2018-09-05 00:00:00
-110.72083333333333,50.01888888888889,,17.9,,32,,9,,,3034479,,,AB,,,0.1,9,6,,M,,28.6,2018,,3034479.2018.9.6,,,,0,,MEDICINE HAT,7.2,0,M,2018-09-06 00:00:00
-110.72083333333333,50.01888888888889,,22.5,,35,,8,,,3034479,,,AB,,,0,9,7,,M,,30.5,2018,,3034479.2018.9.7,,,,4.5,,MEDICINE HAT,14.5,0,M,2018-09-07 00:00:00
-110.72083333333333,50.01888888888889,,20.2,,61,,27,,,3034479,,,AB,,,0,9,8,,M,,28.5,2018,,3034479.2018.9.8,,,,2.2,,MEDICINE HAT,11.8,0,M,2018-09-08 00:00:00
-110.72083333333333,50.01888888888889,,16.7,,33,,1,,,3034479,,,AB,,,1.3,9,9,,M,,21.9,2018,,3034479.2018.9.9,,,,0,,MEDICINE HAT,11.5,0,M,2018-09-09 00:00:00
-110.72083333333333,50.01888888888889,,17.3,,57,,29,,,3034479,,,AB,,,0.7,9,10,,M,,25.5,2018,,3034479.2018.9.10,,,,0,,MEDICINE HAT,9,0,M,2018-09-10 00:00:00
-110.72083333333333,50.01888888888889,,14,,0,,0,,,3034479,,,AB,,,4,9,11,,M,,19.4,2018,,3034479.2018.9.11,,,,0,,MEDICINE HAT,8.6,0,M,2018-09-11 00:00:00
-110.72083333333333,50.01888888888889,,11.8,,43,,14,,,3034479,,,AB,,,6.2,9,12,,M,,19.4,2018,,3034479.2018.9.12,,,,0,,MEDICINE HAT,4.2,0,M,2018-09-12 00:00:00
-110.72083333333333,50.01888888888889,,6.6,,0,,0,,,3034479,,,AB,,,11.4,9,13,,M,,10.7,2018,,3034479.2018.9.13,,,,0,,MEDICINE HAT,2.5,0,M,2018-09-13 00:00:00
-110.72083333333333,50.01888888888889,,7.8,,33,,10,,,3034479,,,AB,,,10.2,9,14,,M,,12,2018,,3034479.2018.9.14,,,,0,,MEDICINE HAT,3.5,0,M,2018-09-14 00:00:00
